"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"Dwight Einhorn"||"6/5/2014 9:17:23 AM"|"Morgan Stanley Sees Critical Period Approaching For Eaton In Meritor Litigation"|"In a report published Thursday, Morgan Stanley analyst Nigel Coe reiterated an Overweight rating and $89.00 price target on Eaton Corp PLC (NYSE: ETN <http://www.benzinga.com/stock/etn#NYSE> ).

In the report, Morgan Stanley noted, ìThe long running ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/K2J1uav8ZI4> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/K2J1uav8ZI4/morgan-stanley-sees-critical-period-approaching-for-eato> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Thursday, Morgan Stanley analyst Nigel Coe reiterated an Overweight rating and $89.00 price target on <strong>Eaton Corp PLC</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/etn#NYSE"">ETN</a>).</p> <p>In the report, Morgan Stanley noted, ‚ÄúThe long running ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/K2J1uav8ZI4"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/K2J1uav8ZI4/morgan-stanley-sees-critical-period-approaching-for-eato"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"6/5/2014 8:57:22 AM"|"Morgan Stanley Trims 2Q EPS For AT&T"|"In a report published Thursday, Morgan Stanley analyst Simon Flannery reiterated an Equal-Weight rating on AT&T (NYSE: T <http://www.benzinga.com/stock/t#NYSE> ).

In the report, Morgan Stanley noted, ìOur full year numbers are largely unchanged, although revenue growth rises ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/-eGFCgJed04> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/-eGFCgJed04/morgan-stanley-trims-2q-eps-for-at-t> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Thursday, Morgan Stanley analyst Simon Flannery reiterated an Equal-Weight rating on <strong>AT&amp;T</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/t#NYSE"">T</a>).</p> <p>In the report, Morgan Stanley noted, ‚ÄúOur full year numbers are largely unchanged, although revenue growth rises ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/-eGFCgJed04"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/-eGFCgJed04/morgan-stanley-trims-2q-eps-for-at-t"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"6/5/2014 8:41:05 AM"|"Morgan Stanley Sees Bazaarvoice Awaiting DoJ Case Resolution"|"In a report published Thursday, Morgan Stanley analyst Jennifer Swanson Lowe reiterated an Equal-Weight rating on Bazaarvoice (NASDAQ: BV <http://www.benzinga.com/stock/bv#NASDAQ> ).

In the report, Morgan Stanley noted, ìThe ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/6lgKAycgUCs> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/6lgKAycgUCs/morgan-stanley-sees-bazaarvoice-awaiting-doj-case-resolu> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Thursday, Morgan Stanley analyst Jennifer Swanson Lowe reiterated an Equal-Weight rating on <strong>Bazaarvoice</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/bv#NASDAQ"">BV</a>).</p> <p>In the report, Morgan Stanley noted, ‚ÄúThe ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/6lgKAycgUCs"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/6lgKAycgUCs/morgan-stanley-sees-bazaarvoice-awaiting-doj-case-resolu"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"6/5/2014 8:22:39 AM"|"Morgan Stanley Remains Confident In Automatic Data Processing Following Management Meeting"|"In a report published Thursday, Morgan Stanley analyst Smittipon Srethapramote reiterated an Equal-Weight rating on Automatic Data Processing (NASDAQ: ADP <http://www.benzinga.com/stock/adp#NASDAQ> ).

In the report, Morgan Stanley noted, ìWe ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/fKtgO8u0y34> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/fKtgO8u0y34/morgan-stanley-remains-confident-in-automatic-data-proce> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Thursday, Morgan Stanley analyst Smittipon Srethapramote reiterated an Equal-Weight rating on <strong>Automatic Data Processing</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/adp#NASDAQ"">ADP</a>).</p> <p>In the report, Morgan Stanley noted, ‚ÄúWe ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/fKtgO8u0y34"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/fKtgO8u0y34/morgan-stanley-remains-confident-in-automatic-data-proce"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"6/5/2014 7:56:50 AM"|"Morgan Stanley Sees Contrarian Value For Cobalt International Energy"|"In a report published Thursday, Morgan Stanley analyst Evan Calio reiterated an Overweight rating and $33.00 price target on Cobalt International Energy (NYSE: CIE <http://www.benzinga.com/stock/cie#NYSE> ).

In the report, ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/EEdpe0SZmU4> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/EEdpe0SZmU4/morgan-stanley-sees-contrarian-value-for-cobalt-internat> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Thursday, Morgan Stanley analyst Evan Calio reiterated an Overweight rating and $33.00 price target on <strong>Cobalt International Energy</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/cie#NYSE"">CIE</a>).</p> <p>In the report, ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/EEdpe0SZmU4"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/EEdpe0SZmU4/morgan-stanley-sees-contrarian-value-for-cobalt-internat"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"6/5/2014 10:30:43 AM"|"Morgan Stanley Sees May Same-Store Sales Uptick For Walgreen Company"|"In a report published Thursday, Morgan Stanley analyst Ricky R. Goldwasser reiterated an Overweight rating and $85.00 price target on Walgreen Company (NYSE: WAG <http://www.benzinga.com/stock/wag#NYSE> ).

In the report, Morgan Stanley noted, ìAdjusted ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/B0B_Rs_54ho> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/B0B_Rs_54ho/morgan-stanley-sees-may-same-store-sales-uptick-for-walg> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Thursday, Morgan Stanley analyst Ricky R. Goldwasser reiterated an Overweight rating and $85.00 price target on <strong>Walgreen Company</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/wag#NYSE"">WAG</a>).</p> <p>In the report, Morgan Stanley noted, ‚ÄúAdjusted ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/B0B_Rs_54ho"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/B0B_Rs_54ho/morgan-stanley-sees-may-same-store-sales-uptick-for-walg"">View article...</A></p></body></html>"
|"Shazir Mucklai"||"6/6/2014 4:52:01 PM"|"UBS Believes There Is Near-Term Upside For Hewlett-Packard"|"In a research note released Friday, UBS analyst Steven Milunovich commented on Hewlett-Packard's (NASDAQ: HPQ <http://www.benzinga.com/stock/hpq#NASDAQ> ) ìnear-term upside,î as well as its ìlong-term challenges.î

The firm discussed HP's Discover user conference net week and said that the reason why it analyzed the stock was in anticipation of this conference.

Milunovich continued by stating that it believes that Hewlett-Packard will ìlikelyî make or beat near-term estimates, driven by ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/OjWEeSxKsIY> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/OjWEeSxKsIY/ubs-believes-there-is-near-term-upside-for-hewlett-packa> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a research note released Friday, UBS analyst Steven Milunovich commented on <strong>Hewlett-Packard&#39;s</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/hpq#NASDAQ"">HPQ</a>) &ldquo;near-term upside,&rdquo; as well as its &ldquo;long-term challenges.&rdquo;</p> <p>  The firm discussed HP&#39;s Discover user conference net week and said that the reason why it analyzed the stock was in anticipation of this conference.</p> <p>  Milunovich continued by stating that it believes that Hewlett-Packard will &ldquo;likely&rdquo; make or beat near-term estimates, driven by ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/OjWEeSxKsIY"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/OjWEeSxKsIY/ubs-believes-there-is-near-term-upside-for-hewlett-packa"">View article...</A></p></body></html>"
|"Eric Niederer"||"6/6/2014 1:15:27 PM"|"Analysts Weigh In Following VeriFone Second Quarter Earnings"|"VeriFone Systems (NYSE: PAY <http://www.benzinga.com/stock/pay#NYSE> ) reported its second quarter earnings results after the market close on Thursday.

Following the release, a number of firms have released notes depicting their take on the company's outlook.

Raymond James: Outperform, $39 price target
Raymond James analyst Wayne Johnson reiterated the firm's Outperform rating on VeriFone and raised the price target from $37 to $39.

""VeriFone's new management team is proving to be highly capable operators and the company is tracking ahead of our and consensus expectations for ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/OkwFRQFvROY> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/OkwFRQFvROY/analysts-weigh-in-following-verifone-second-quarter-earn> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  <b>VeriFone Systems</b> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/pay#NYSE"">PAY</a>) reported its second quarter earnings results after the market close on Thursday.</p> <p>  Following the release, a number of firms have released notes depicting their take on the company&#39;s outlook.</p> <p>  <b>Raymond James:</b><strong> Outperform, $39 price target</strong><br />  Raymond James analyst Wayne Johnson reiterated the firm&#39;s Outperform rating on VeriFone and raised the price target from $37 to $39.</p> <p>  &quot;VeriFone&#39;s new management team is proving to be highly capable operators and the company is tracking ahead of our and consensus expectations for ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/OkwFRQFvROY"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/OkwFRQFvROY/analysts-weigh-in-following-verifone-second-quarter-earn"">View article...</A></p></body></html>"
|"Erika Janowicz"||"6/6/2014 12:46:41 PM"|"Analysts Optimistic On General Motors Following Barra's Comments & Guidance Update"|"Analysts are optimistic on General Motors (NYSE: GM <http://www.benzinga.com/stock/gm#NYSE> ) following Thursday's Town Hall meeting <http://feeds.benzinga.com/benzinga/analyst-ratings/ì>  and the company's slide deck reviewing growth.

Global Town Hall Meeting
On Thursday, General Motors held a Global Town Hall <http://feeds.benzinga.com/benzinga/analyst-ratings/ì>  meeting to review former U.S. Attorney Anton Valukas' findings of his investigation.

CEO Mary Barra began by emphasizing, ìas I lead GM through this crisis, I want everyone to know that I am guided by two clear principles: First, that we do the right thing for those who were harmed; and, second, that we accept responsibility for our mistakes and commit to doing everything within our power to prevent this problem from ever happening again.î

Valukas' report showed no ìconspiracy to cover up the ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/v6fztlPDmU0> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/v6fztlPDmU0/analysts-optimistic-on-general-motors-following-barras-c> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  Analysts are optimistic on <b>General Motors</b> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/gm#NYSE"">GM</a>) following Thursday&#39;s <a 06="""" 14="""" 4612827="""" href=""‚Äú"" http:="""" news="""" www.benzinga.com="""">Town Hall meeting</a> and the company&#39;s slide deck reviewing growth.</p> <p>  <b>Global Town Hall Meeting</b><br />  On Thursday, General Motors held a <a 2014="""" content="""" en="""" gm="""" href=""‚Äú"" http:="""" jun="""" media="""" media.gm.com="""" news="""" news.detail.html="""" pages="""" us="""">Global Town Hall</a> meeting to review former U.S. Attorney Anton Valukas&#39; findings of his investigation.</p> <p>  CEO Mary Barra began by emphasizing, &ldquo;as I lead GM through this crisis, I want everyone to know that I am guided by two clear principles: First, that we do the right thing for those who were harmed; and, second, that we accept responsibility for our mistakes and commit to doing everything within our power to prevent this problem from ever happening again.&rdquo;</p> <p>  Valukas&#39; report showed no &ldquo;conspiracy to cover up the ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/v6fztlPDmU0"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/v6fztlPDmU0/analysts-optimistic-on-general-motors-following-barras-c"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"6/9/2014 9:22:35 AM"|"Morgan Stanley Sees Potential In Devices And Services For Microsoft"|"In a report published Monday, Morgan Stanley analyst Keith Weiss reiterated an Equal-Weight rating on Microsoft (NASDAQ: MSFT <http://www.benzinga.com/stock/msft#NASDAQ> ).

In the report, Morgan Stanley noted, ìMicrosoft's ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/DpL72lec4os> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/DpL72lec4os/morgan-stanley-sees-potential-in-devices-and-services-fo> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Monday, Morgan Stanley analyst Keith Weiss reiterated an Equal-Weight rating on <strong>Microsoft</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/msft#NASDAQ"">MSFT</a>).</p> <p>In the report, Morgan Stanley noted, ‚ÄúMicrosoft&#039;s ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/DpL72lec4os"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/DpL72lec4os/morgan-stanley-sees-potential-in-devices-and-services-fo"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"6/9/2014 10:28:57 AM"|"Credit Suisse Expects Outperformance From PennyMac Mortgage Investment Trust"|"In a report published Monday, Credit Suisse analyst Douglas Harter reiterated an Outperform rating and $24.00 price target on PennyMac Mortgage Investment Trust (NYSE: PMT <http://www.benzinga.com/stock/pmt#NYSE> ).

In the report, ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/t2opgPAed0c> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/t2opgPAed0c/credit-suisse-expects-outperformance-from-pennymac-mortg> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Monday, Credit Suisse analyst Douglas Harter reiterated an Outperform rating and $24.00 price target on <strong>PennyMac Mortgage Investment Trust</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/pmt#NYSE"">PMT</a>).</p> <p>In the report, ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/t2opgPAed0c"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/t2opgPAed0c/credit-suisse-expects-outperformance-from-pennymac-mortg"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"6/9/2014 10:10:39 AM"|"Morgan Stanley Expects Solid 1Q14 Earnings Report From HD Supply Holdings"|"In a report published Monday, Morgan Stanley analyst Nigel Coe reiterated an Equal-Weight rating and $28.00 price target on HD Supply Holdings (NASDAQ: HDS <http://www.benzinga.com/stock/hds#NASDAQ> ).

In the ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/6wiFLlw1q1Q> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/6wiFLlw1q1Q/morgan-stanley-expects-solid-1q14-earnings-report-from-h> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Monday, Morgan Stanley analyst Nigel Coe reiterated an Equal-Weight rating and $28.00 price target on <strong>HD Supply Holdings</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/hds#NASDAQ"">HDS</a>).</p> <p>In the ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/6wiFLlw1q1Q"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/6wiFLlw1q1Q/morgan-stanley-expects-solid-1q14-earnings-report-from-h"">View article...</A></p></body></html>"
|"Erika Janowicz"||"6/9/2014 3:35:21 PM"|"Argus Sees Long-Term Health In Herbalife Shares"|"In Argus' morning summary, analyst John Staszak? maintained a Hold rating on Herbalife (NYSE: HLF <http://www.benzinga.com/stock/hlf#NYSE> ) following the April announcement that the Department of Justice ad FBI are investigating the company.

The analyst raised estimates following first quarter results, but noted ""limited near-term upside"" given investigations.

Staszak wrote, ìDespite HLF's recent solid results and ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/YLIz_P7ADzw> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/YLIz_P7ADzw/argus-sees-long-term-health-in-herbalife-shares> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In Argus&#039; morning summary, analyst John Staszak‚Äè maintained a Hold rating on <b>Herbalife</b> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/hlf#NYSE"">HLF</a>) following the April announcement that the Department of Justice ad FBI are investigating the company.</p> <p>The analyst raised estimates following first quarter results, but noted ""limited near-term upside"" given investigations.</p> <p>Staszak wrote, ‚ÄúDespite HLF&#039;s recent solid results and ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/YLIz_P7ADzw"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/YLIz_P7ADzw/argus-sees-long-term-health-in-herbalife-shares"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"6/10/2014 7:49:33 AM"|"S&P Capital Speculates How David Marcus Joining Might Affect Facebook"|"In a report published Tuesday, S&P Capital analyst S. Kessler reiterated a Buy rating on Facebook (NASDAQ: FB <http://www.benzinga.com/stock/fb#NASDAQ> ).

In the report, S&P Capital noted, ìFB announces that PayPal's (EBAY $49.58 ***) President, David Marcus, is joining the company to ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/MfyymimO2P8> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/MfyymimO2P8/s-p-capital-speculates-how-david-marcus-joining-might-af> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Tuesday, S&amp;P Capital analyst S. Kessler reiterated a Buy rating on <strong>Facebook</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/fb#NASDAQ"">FB</a>).</p> <p>In the report, S&amp;P Capital noted, ‚ÄúFB announces that PayPal&#039;s (EBAY $49.58 ***) President, David Marcus, is joining the company to ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/MfyymimO2P8"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/MfyymimO2P8/s-p-capital-speculates-how-david-marcus-joining-might-af"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"6/10/2014 8:16:18 AM"|"Morgan Stanley Sees Good Things Ahead For Echo Global Logistics"|"In a report published Tuesday, Morgan Stanley analyst William J. Greene reiterated an Overweight rating and $23.50 price target on Echo Global Logistics (NASDAQ: ECHO <http://www.benzinga.com/stock/echo#NASDAQ> ).

In the report, Morgan Stanley noted, ìECHO should benefit ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/OdbUwdDuNAQ> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/OdbUwdDuNAQ/morgan-stanley-sees-good-things-ahead-for-echo-global-lo> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Tuesday, Morgan Stanley analyst William J. Greene reiterated an Overweight rating and $23.50 price target on <strong>Echo Global Logistics</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/echo#NASDAQ"">ECHO</a>).</p> <p>In the report, Morgan Stanley noted, ‚ÄúECHO should benefit ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/OdbUwdDuNAQ"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/OdbUwdDuNAQ/morgan-stanley-sees-good-things-ahead-for-echo-global-lo"">View article...</A></p></body></html>"
|"Eric Niederer"||"6/10/2014 2:24:49 PM"|"eBay's PayPal President Steps Down; Analysts Comment"|"After the market close on Monday, eBay (NASDAQ: EBAY <http://www.benzinga.com/stock/ebay#NASDAQ> ) announced that its PayPal president David Marcus will step down to lead Facebook's (NASDAQ: FB <http://www.benzinga.com/stock/fb#NASDAQ> ) messaging products.

The Street has reacted either negatively or favorably depending on a trader's position, as shares of eBay a down ~2 percent and shares of ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/SCyqMvPu89w> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/SCyqMvPu89w/ebays-paypal-president-steps-down-analysts-comment> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  After the market close on Monday, <b>eBay</b> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/ebay#NASDAQ"">EBAY</a>) announced that its PayPal president David Marcus will step down to lead <b>Facebook&#39;s</b> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/fb#NASDAQ"">FB</a>) messaging products.</p> <p>  The Street has reacted either negatively or favorably depending on a trader&#39;s position, as shares of eBay a down ~2 percent and shares of ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/SCyqMvPu89w"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/SCyqMvPu89w/ebays-paypal-president-steps-down-analysts-comment"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"6/10/2014 8:37:58 AM"|"Morgan Stanley Expects Long-Term Outflows For Franklin Resources"|"In a report published Tuesday, Morgan Stanley analyst Betsy L. Graseck reiterated an Equal-Weight rating and $59.00 price target on Franklin Resources (NYSE: BEN <http://www.benzinga.com/stock/ben#NYSE> ).

In the report, Morgan Stanley noted, ìWhile we believe BEN will be a long-term winner among asset ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/6hct8v8trww> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/6hct8v8trww/morgan-stanley-expects-long-term-outflows-for-franklin-r> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Tuesday, Morgan Stanley analyst Betsy L. Graseck reiterated an Equal-Weight rating and $59.00 price target on <strong>Franklin Resources</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/ben#NYSE"">BEN</a>).</p> <p>In the report, Morgan Stanley noted, ‚ÄúWhile we believe BEN will be a long-term winner among asset ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/6hct8v8trww"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/6hct8v8trww/morgan-stanley-expects-long-term-outflows-for-franklin-r"">View article...</A></p></body></html>"
