"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/15/2014 9:25:53 PM"|"ENSV: William Blair starts at Outperform"|"William Blair issues rating change for ENSV	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715115552> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>William Blair issues rating change for ENSV</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715115552"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/15/2014 9:39:51 PM"|"KORS: Maxim Group cuts to Hold"|"Maxim Group issues rating change for KORS	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715120950> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Maxim Group issues rating change for KORS</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715120950"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/15/2014 10:31:24 PM"|"ECR: Barclays starts at Overweight"|"Barclays issues rating change for ECR	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715130124> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays issues rating change for ECR</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715130124"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/15/2014 10:33:12 PM"|"MXIM: Barclays cuts to Equal Weight"|"Barclays issues rating change for MXIM	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715130311> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays issues rating change for MXIM</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715130311"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/15/2014 10:36:50 PM"|"BWLD: Barclays reits Overweight"|"Barclays issues rating change for BWLD	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715130649> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays issues rating change for BWLD</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715130649"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/15/2014 10:37:00 PM"|"CMG: Barclays reits Equal Weight"|"Barclays issues rating change for CMG	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715130700> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays issues rating change for CMG</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715130700"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/15/2014 10:37:21 PM"|"CRUS: Barclays reits Underweight"|"Barclays issues rating change for CRUS	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715130721> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays issues rating change for CRUS</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715130721"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/15/2014 10:37:48 PM"|"IDTI: Barclays reits Underweight"|"Barclays issues rating change for IDTI	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715130747> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays issues rating change for IDTI</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715130747"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/15/2014 10:38:14 PM"|"INTC: Barclays reits Equal Weight"|"Barclays issues rating change for INTC	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715130814> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays issues rating change for INTC</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715130814"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/15/2014 10:38:28 PM"|"MTSI: Barclays reits Overweight"|"Barclays issues rating change for MTSI	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715130827> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays issues rating change for MTSI</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715130827"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/15/2014 10:38:44 PM"|"RFMD: Barclays reits Equal Weight"|"Barclays issues rating change for RFMD	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715130843> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays issues rating change for RFMD</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715130843"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/15/2014 10:38:58 PM"|"TXN: Barclays reits Equal Weight"|"Barclays issues rating change for TXN	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715130857> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays issues rating change for TXN</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715130857"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/15/2014 10:39:09 PM"|"TQNT: Barclays reits Equal Weight"|"Barclays issues rating change for TQNT	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715130909> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays issues rating change for TQNT</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715130909"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/15/2014 10:40:25 PM"|"DTV: Barclays reits Equal Weight"|"Barclays issues rating change for DTV	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715131024> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays issues rating change for DTV</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715131024"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/15/2014 11:04:37 PM"|"CFX: Argus ups to Buy"|"Argus issues rating change for CFX	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715133437> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Argus issues rating change for CFX</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715133437"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/15/2014 11:05:03 PM"|"OGE: Argus ups to Buy"|"Argus issues rating change for OGE	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715133502> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Argus issues rating change for OGE</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715133502"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/15/2014 11:22:42 PM"|"ECR: Deutsche Bank starts at Buy"|"Deutsche Bank issues rating change for ECR	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715135241> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Deutsche Bank issues rating change for ECR</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715135241"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/15/2014 11:36:44 PM"|"CMA: FBR Capital reits Mkt Perform"|"FBR Capital issues rating change for CMA	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715140643> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>FBR Capital issues rating change for CMA</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715140643"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/15/2014 11:44:33 PM"|"HST: Argus ups to Buy"|"Argus issues rating change for HST	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715141433> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Argus issues rating change for HST</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715141433"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/15/2014 11:45:04 PM"|"AMAT: Argus reits Buy"|"Argus issues rating change for AMAT	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715141503> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Argus issues rating change for AMAT</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140715141503"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/16/2014 3:21:57 PM"|"INTC: Cowen reits Market Perform"|"Cowen issues rating change for INTC	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716055157> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Cowen issues rating change for INTC</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716055157"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/16/2014 3:23:42 PM"|"INTC: FBR Capital reits Outperform"|"FBR Capital issues rating change for INTC	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716055342> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>FBR Capital issues rating change for INTC</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716055342"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/16/2014 3:26:32 PM"|"CA: FBR Capital starts at Mkt Perform"|"FBR Capital issues rating change for CA	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716055631> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>FBR Capital issues rating change for CA</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716055631"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/16/2014 3:26:53 PM"|"QLIK: FBR Capital starts at Mkt Perform"|"FBR Capital issues rating change for QLIK	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716055653> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>FBR Capital issues rating change for QLIK</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716055653"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/16/2014 3:31:12 PM"|"MTDR: Wunderlich reits Buy"|"Wunderlich issues rating change for MTDR	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716060112> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Wunderlich issues rating change for MTDR</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716060112"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/16/2014 3:40:51 PM"|"CMCSA: Brean Capital reits Buy"|"Brean Capital issues rating change for CMCSA	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716061051> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Brean Capital issues rating change for CMCSA</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716061051"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/16/2014 3:41:49 PM"|"OZRK: Wunderlich reits Hold"|"Wunderlich issues rating change for OZRK	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716061149> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Wunderlich issues rating change for OZRK</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716061149"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/16/2014 3:52:16 PM"|"CMA: RBC Capital Mkts reits Outperform"|"RBC Capital Mkts issues rating change for CMA	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716062215> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts issues rating change for CMA</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716062215"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/16/2014 3:53:28 PM"|"GS: RBC Capital Mkts reits Sector Perform"|"RBC Capital Mkts issues rating change for GS	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716062327> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts issues rating change for GS</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716062327"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/16/2014 3:53:44 PM"|"TWC: Brean Capital reits Buy"|"Brean Capital issues rating change for TWC	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716062344> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Brean Capital issues rating change for TWC</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716062344"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/16/2014 3:54:01 PM"|"INTC: RBC Capital Mkts reits Sector Perform"|"RBC Capital Mkts issues rating change for INTC	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716062400> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts issues rating change for INTC</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716062400"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/16/2014 3:54:24 PM"|"INTC: Topeka Capital Markets reits Buy"|"Topeka Capital Markets issues rating change for INTC	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716062423> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Topeka Capital Markets issues rating change for INTC</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716062423"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/16/2014 3:59:07 PM"|"JPM: RBC Capital Mkts reits Outperform"|"RBC Capital Mkts issues rating change for JPM	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716062907> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts issues rating change for JPM</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716062907"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/16/2014 4:15:17 PM"|"JNPR: RBC Capital Mkts reits Sector Perform"|"RBC Capital Mkts issues rating change for JNPR	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716064517> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts issues rating change for JNPR</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716064517"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/16/2014 4:16:43 PM"|"PSG: RBC Capital Mkts reits Outperform"|"RBC Capital Mkts issues rating change for PSG	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716064643> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts issues rating change for PSG</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716064643"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/16/2014 4:21:06 PM"|"INTC: Stifel reits Buy"|"Stifel issues rating change for INTC	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716065106> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Stifel issues rating change for INTC</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716065106"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/16/2014 4:22:46 PM"|"VNOM: Northland Capital starts at Market Perform"|"Northland Capital issues rating change for VNOM	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716065246> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Northland Capital issues rating change for VNOM</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716065246"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/16/2014 4:31:44 PM"|"UNFI: Oppenheimer starts at Outperform"|"Oppenheimer issues rating change for UNFI	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716070143> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Oppenheimer issues rating change for UNFI</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716070143"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/16/2014 4:32:38 PM"|"YHOO: Oppenheimer reits Outperform"|"Oppenheimer issues rating change for YHOO	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716070238> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Oppenheimer issues rating change for YHOO</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716070238"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/16/2014 4:34:36 PM"|"TSCO: Oppenheimer reits Perform"|"Oppenheimer issues rating change for TSCO	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716070436> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Oppenheimer issues rating change for TSCO</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716070436"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/16/2014 4:48:17 PM"|"AAN: Stifel reits Buy"|"Stifel issues rating change for AAN	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716071816> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Stifel issues rating change for AAN</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716071816"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/16/2014 4:51:50 PM"|"MNST: Stifel reits Buy"|"Stifel issues rating change for MNST	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716072149> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Stifel issues rating change for MNST</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716072149"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/16/2014 4:55:12 PM"|"WDC: Robert W. Baird ups to Outperform"|"Robert W. Baird issues rating change for WDC	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716072511> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Robert W. Baird issues rating change for WDC</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716072511"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/16/2014 4:56:46 PM"|"SJW: Robert W. Baird ups to Outperform"|"Robert W. Baird issues rating change for SJW	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716072645> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Robert W. Baird issues rating change for SJW</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716072645"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/16/2014 5:26:21 PM"|"ISR: Maxim Group resumes at Buy"|"Maxim Group issues rating change for ISR	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716075621> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Maxim Group issues rating change for ISR</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716075621"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/16/2014 5:40:56 PM"|"CMA: DA Davidson reits Neutral"|"DA Davidson issues rating change for CMA	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716081056> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>DA Davidson issues rating change for CMA</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140716081056"">View article...</A></p></body></html>"
