"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"Dwight Einhorn"||"7/22/2014 10:05:23 AM"|"UPDATE: UBS Securities Reiterates On Texas Instruments As Diversified Growth Should Drive Margins"|"In a report published Tuesday, UBS Securities analyst Stephen Chin reiterated a Neutral rating on Texas Instruments (NASDAQ: TXN <http://www.benzinga.com/stock/txn#NASDAQ> ), and raised the price target from $49.00 to $52.00.

In the report, UBS Securities noted, ìA number of things went right with TI's Q2 results as broad-based growth led by Industrial and Auto ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/RaGFDD-O7tE> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/RaGFDD-O7tE/update-ubs-securities-reiterates-on-texas-instruments-as> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Tuesday, UBS Securities analyst Stephen Chin reiterated a Neutral rating on <strong>Texas Instruments</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/txn#NASDAQ"">TXN</a>), and raised the price target from $49.00 to $52.00.</p> <p>In the report, UBS Securities noted, ‚ÄúA number of things went right with TI&#039;s Q2 results as broad-based growth led by Industrial and Auto ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/RaGFDD-O7tE"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/RaGFDD-O7tE/update-ubs-securities-reiterates-on-texas-instruments-as"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"7/22/2014 10:04:24 AM"|"UPDATE: UBS Securities Reiterates On Steel Dynamics On Columbus Potential"|"In a report published Tuesday, UBS Securities analyst Matt Murphy reiterated a Buy rating on Steel Dynamics (NASDAQ: STLD <http://www.benzinga.com/stock/stld#NASDAQ> ), and raised the price target from $21.00 to $23.00.

In the report, UBS Securities noted, ìSTLD expects Columbus to generate some $270M in EBITDA in ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/gmA8PC99xBU> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/gmA8PC99xBU/update-ubs-securities-reiterates-on-steel-dynamics-on-co> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Tuesday, UBS Securities analyst Matt Murphy reiterated a Buy rating on <strong>Steel Dynamics</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/stld#NASDAQ"">STLD</a>), and raised the price target from $21.00 to $23.00.</p> <p>In the report, UBS Securities noted, ‚ÄúSTLD expects Columbus to generate some $270M in EBITDA in ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/gmA8PC99xBU"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/gmA8PC99xBU/update-ubs-securities-reiterates-on-steel-dynamics-on-co"">View article...</A></p></body></html>"
|"Eric Niederer"||"7/22/2014 9:46:48 AM"|"UPDATE: Wunderlich Upgrades CYS Investments On Q214 Earnings"|"In a noted released Tuesday morning, Wunderlich analyst Merrill Ross upgraded shares of CYS Investments (NYSE: CYS <http://www.benzinga.com/stock/cys#NYSE> ) from Hold to Buy and raised the price target from $9 to $11.

Ross ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/D0y8e6-41IU> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/D0y8e6-41IU/update-wunderlich-upgrades-cys-investments-on-q214-earni> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a noted released Tuesday morning, Wunderlich analyst Merrill Ross upgraded shares of <strong>CYS Investments</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/cys#NYSE"">CYS</a>) from Hold to Buy and raised the price target from $9 to $11.</p> <p>  Ross ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/D0y8e6-41IU"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/D0y8e6-41IU/update-wunderlich-upgrades-cys-investments-on-q214-earni"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"7/22/2014 9:44:11 AM"|"UPDATE: UBS Securities Reiterates On Halliburton On Raised Estimates"|"In a report published Tuesday, UBS Securities analyst Angie Sedita reiterated a Buy rating on Halliburton (NYSE: HAL <http://www.benzinga.com/stock/hal#NYSE> ), and raised the price target from $80.00 to $87.00.

In the report, UBS Securities noted, ìWe are raising our 2015 EPS ests by 7.5% and 2% in 2014E. Our forecasts reflect slightly higher N.Am revenue growth (of 15% y/y, similar to '14 growth rate) and ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/-h5P7Lw6rw4> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/-h5P7Lw6rw4/update-ubs-securities-reiterates-on-halliburton-on-raise> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Tuesday, UBS Securities analyst Angie Sedita reiterated a Buy rating on <strong>Halliburton</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/hal#NYSE"">HAL</a>), and raised the price target from $80.00 to $87.00.</p> <p>In the report, UBS Securities noted, ‚ÄúWe are raising our 2015 EPS ests by 7.5% and 2% in 2014E. Our forecasts reflect slightly higher N.Am revenue growth (of 15% y/y, similar to &#039;14 growth rate) and ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/-h5P7Lw6rw4"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/-h5P7Lw6rw4/update-ubs-securities-reiterates-on-halliburton-on-raise"">View article...</A></p></body></html>"
|"Eric Niederer"||"7/22/2014 1:44:40 PM"|"Tigress Financial Initiates Coverage On Yelp"|"On Tuesday, Tigress Financial analyst, Philip Van Deusen came out Neutral on Yelp (NYSE: YELP <http://www.benzinga.com/stock/yelp#NYSE> ) citing a high valuation and increasing competition from Google, Priceline and TripAdvisor.

Looking at ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/XXTEiTUoRAw> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/XXTEiTUoRAw/tigress-financial-initiates-coverage-on-yelp> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>On Tuesday, Tigress Financial analyst, Philip Van Deusen came out Neutral on <b>Yelp</b> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/yelp#NYSE"">YELP</a>) citing a high valuation and increasing competition from <b>Google</b>, <b>Priceline</b> and <b>TripAdvisor</b>.</p> <p>Looking at ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/XXTEiTUoRAw"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/XXTEiTUoRAw/tigress-financial-initiates-coverage-on-yelp"">View article...</A></p></body></html>"
|"Brianna Valleskey"||"7/22/2014 10:18:40 AM"|"The 10 Most-Respected Corporate Brands "|"Public respect for a corporate brand fluctuates based on any number of factors, from management changes to product offerings, which is why branding consultancy CoreBrand <http://www.corebrand.com/>  releases an annual report <http://www.corebrand.com/images/downloads/CoreBrand_BrandRespect_2014.pdf>  about the most- and least-respected publicly-traded companies. CoreBrand measures the level of respect based on both familiarity and favorability. Apple (NASDAQ: AAPL <http://www.benzinga.com/stock/aapl#NASDAQ> ), Delta Airlines (NYSE: DAL <http://www.benzinga.com/stock/dal#NYSE> ) and PepsiCo (NYSE: PEP <http://www.benzinga.com/stock/pep#NYSE> ) all made the cut this year, but was it for the most- or least-respected rankings?

	When done well, corporate branding and product branding should appear seamless. http://t.co/9JvPtaQZhS #brand <https://twitter.com/hashtag/brand?src=hash>  @proctorgamble <https://twitter.com/proctorgamble>  #marketing <https://twitter.com/hashtag/marketing?src=hash> 

	ó CoreBrand (@CoreBrand) July 9, 2014 <https://twitter.com/CoreBrand/statuses/486846083297861633> 

One sector topped the winner's list: Consumer Staples. Four of the top respected brands are in the consumer staples sector, and they snagged the top three spots plus ninth.

Coca-Cola (NYSE: KO <http://www.benzinga.com/stock/ko#NYSE> ) and PepsiCo tied for first place, but both companies have a deficit in their ìPerception of Management"" attribute, suggesting that people view leadership at both companies as not effectively addressing challenges from the healthy foods movement. Despite that, reputation and ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/RMiB9xF8dDs> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/RMiB9xF8dDs/the-10-most-respected-corporate-brands> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  Public respect for a corporate brand fluctuates based on any number of factors, from management changes to product offerings, which is why branding consultancy <a href=""http://www.corebrand.com/"">CoreBrand</a> releases an <a href=""http://www.corebrand.com/images/downloads/CoreBrand_BrandRespect_2014.pdf"">annual report</a> about the most- and least-respected publicly-traded companies. CoreBrand measures the level of respect based on both familiarity and favorability. <b>Apple</b> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/aapl#NASDAQ"">AAPL</a>), <b>Delta Airlines</b> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/dal#NYSE"">DAL</a>) and PepsiCo (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/pep#NYSE"">PEP</a>) all made the cut this year, but was it for the most- or least-respected rankings?</p> <blockquote class=""twitter-tweet"" lang=""en""><p>   When done well, corporate branding and product branding should appear seamless. <a href=""http://t.co/9JvPtaQZhS"">http://t.co/9JvPtaQZhS</a> <a href=""https://twitter.com/hashtag/brand?src=hash"">#brand</a> <a href=""https://twitter.com/proctorgamble"">@proctorgamble</a> <a href=""https://twitter.com/hashtag/marketing?src=hash"">#marketing</a></p> <p> &mdash; CoreBrand (@CoreBrand) <a href=""https://twitter.com/CoreBrand/statuses/486846083297861633"">July 9, 2014</a></p></blockquote> <script async src=""//platform.twitter.com/widgets.js"" charset=""utf-8""></script><p>  One sector topped the winner&#39;s list: <strong>Consumer Staples.</strong> Four of the top respected brands are in the consumer staples sector, and they snagged the top three spots plus ninth.</p> <p>  <b>Coca-Cola</b> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/ko#NYSE"">KO</a>) and PepsiCo tied for first place, but both companies have a deficit in their &ldquo;Perception of Management&quot; attribute, suggesting that people view leadership at both companies as not effectively addressing challenges from the healthy foods movement. Despite that, reputation and ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/RMiB9xF8dDs"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/RMiB9xF8dDs/the-10-most-respected-corporate-brands"">View article...</A></p></body></html>"
|"Eric Niederer"||"7/22/2014 2:18:57 PM"|"Bank Of America Suggests 'Not Chasing Move' On Apache Activist Investor"|"Apache (NYSE: APA <http://www.benzinga.com/stock/apa#NYSE> ) shares are trading five percent higher Tuesday following news that Jana has taken a $1 billion stake in the company.

In response to Jana's new stake Apache, Bank of America has issued a note in which it said its initial reaction ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/qPiCoD7qTGA> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/qPiCoD7qTGA/bank-of-america-suggests-not-chasing-move-on-apache-acti> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  <strong>Apache </strong>(NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/apa#NYSE"">APA</a>) shares are trading five percent higher Tuesday following news that Jana has taken a $1 billion stake in the company.</p> <p>  In response to Jana&#39;s new stake Apache, Bank of America has issued a note in which it said its initial reaction ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/qPiCoD7qTGA"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/qPiCoD7qTGA/bank-of-america-suggests-not-chasing-move-on-apache-acti"">View article...</A></p></body></html>"
|"Brianna Valleskey"||"7/22/2014 10:18:40 AM"|"The 10 Most-Respected Corporate Brands "|"Public respect for a corporate brand fluctuates based on any number of factors, from management changes to product offerings, which is why branding consultancy CoreBrand <http://www.corebrand.com/>  releases an annual report <http://www.corebrand.com/images/downloads/CoreBrand_BrandRespect_2014.pdf>  about the most- and least-respected publicly-traded companies.

CoreBrand measures the level of respect based on both familiarity and favorability. Apple (NASDAQ: AAPL <http://www.benzinga.com/stock/aapl#NASDAQ> ), Delta Airlines (NYSE: DAL <http://www.benzinga.com/stock/dal#NYSE> ) and PepsiCo (NYSE: PEP <http://www.benzinga.com/stock/pep#NYSE> ) all made the cut this year, but was it for the most- or least-respected rankings?

	When done well, corporate branding and product branding should appear seamless. http://t.co/9JvPtaQZhS #brand <https://twitter.com/hashtag/brand?src=hash>  @proctorgamble <https://twitter.com/proctorgamble>  #marketing <https://twitter.com/hashtag/marketing?src=hash> 

	ó CoreBrand (@CoreBrand) July 9, 2014 <https://twitter.com/CoreBrand/statuses/486846083297861633> 

One sector topped the winner's list: Consumer Staples. Four of the top respected brands are in the consumer staples sector, and they snagged the top three spots plus ninth. 

Coca-Cola (NYSE: KO <http://www.benzinga.com/stock/ko#NYSE> ) and PepsiCo tied for first place, but both companies have a deficit in their ìPerception of Management"" attribute, suggesting that people view leadership at both companies as not effectively addressing challenges from the healthy foods movement. Despite that, reputation and investment potential for both brands maintain higher ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/RMiB9xF8dDs> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/RMiB9xF8dDs/the-10-most-respected-corporate-brands> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  Public respect for a corporate brand fluctuates based on any number of factors, from management changes to product offerings, which is why branding consultancy <a href=""http://www.corebrand.com/"">CoreBrand</a> releases an <a href=""http://www.corebrand.com/images/downloads/CoreBrand_BrandRespect_2014.pdf"">annual report</a> about the most- and least-respected publicly-traded companies.</p> <p>  CoreBrand measures the level of respect based on both familiarity and favorability. <b>Apple</b> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/aapl#NASDAQ"">AAPL</a>), <b>Delta Airlines</b> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/dal#NYSE"">DAL</a>) and <strong>PepsiCo</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/pep#NYSE"">PEP</a>) all made the cut this year, but was it for the most- or least-respected rankings?</p> <blockquote class=""twitter-tweet"" lang=""en""><p>   When done well, corporate branding and product branding should appear seamless. <a href=""http://t.co/9JvPtaQZhS"">http://t.co/9JvPtaQZhS</a> <a href=""https://twitter.com/hashtag/brand?src=hash"">#brand</a> <a href=""https://twitter.com/proctorgamble"">@proctorgamble</a> <a href=""https://twitter.com/hashtag/marketing?src=hash"">#marketing</a></p> <p> &mdash; CoreBrand (@CoreBrand) <a href=""https://twitter.com/CoreBrand/statuses/486846083297861633"">July 9, 2014</a></p></blockquote> <script async src=""//platform.twitter.com/widgets.js"" charset=""utf-8""></script><p>  One sector topped the winner&#39;s list: <strong>Consumer Staples.</strong> Four of the top respected brands are in the consumer staples sector, and they snagged the top three spots plus ninth.&nbsp;</p> <p>  <b>Coca-Cola</b> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/ko#NYSE"">KO</a>) and PepsiCo tied for first place, but both companies have a deficit in their &ldquo;Perception of Management&quot; attribute, suggesting that people view leadership at both companies as not effectively addressing challenges from the healthy foods movement. Despite that, reputation and investment potential for both brands maintain higher ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/RMiB9xF8dDs"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/RMiB9xF8dDs/the-10-most-respected-corporate-brands"">View article...</A></p></body></html>"
|"John Seward"||"7/22/2014 3:22:06 PM"|"Microsoft Cloud Results, Nokia Key To Fiscal Q4 And Outlook"|"Microsoft (NASDAQ: MSFT <http://www.benzinga.com/stock/msft#NASDAQ> ), set report fiscal fourth-quarter results after the market closes Tuesday, faces investor focus on pending job cuts as well as its success with cloud-based products.

Wall Street expects Microsoft to post profits of $0.61 per share on revenue of $23 billion. Year-earlier income was $0.59 per share on revenue of $19.9 billion.

Investors want to know how the company's $7.2 billion acquisition of Nokia and related job cuts <http://www.benzinga.com/analyst-ratings/analyst-color/14/07/4711212/analysts-disagree-on-microsoft-earnings-benefit-from-job>  will impact the company's fiscal 2015 outlook.

Bank of America's Kash Rangan noted that savings from the restructuring are to be plowed back into cloud-based products.

""As such, we believe the company ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/UY96QN2MTEM> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/UY96QN2MTEM/microsoft-cloud-results-nokia-key-to-fiscal-q4-and-outlo> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  <strong>Microsoft </strong>(NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/msft#NASDAQ"">MSFT</a>), set report fiscal fourth-quarter results after the market closes Tuesday, faces investor focus on pending job cuts as well as its success with cloud-based products.</p> <p>  Wall Street expects Microsoft to post profits of $0.61 per share on revenue of $23 billion. Year-earlier income was $0.59 per share on revenue of $19.9 billion.</p> <p>  Investors want to know how the company&#39;s $7.2 billion acquisition of Nokia and related <a href=""http://www.benzinga.com/analyst-ratings/analyst-color/14/07/4711212/analysts-disagree-on-microsoft-earnings-benefit-from-job"">job cuts</a> will impact the company&#39;s fiscal 2015 outlook.</p> <p>  Bank of America&#39;s Kash Rangan noted that savings from the restructuring are to be plowed back into cloud-based products.</p> <p>  &quot;As such, we believe the company ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/UY96QN2MTEM"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/UY96QN2MTEM/microsoft-cloud-results-nokia-key-to-fiscal-q4-and-outlo"">View article...</A></p></body></html>"
|"Louis Bedigian"||"7/22/2014 3:15:27 PM"|"Facebook's New Amazon Feature"|"Facebook (NASDAQ: FB <http://www.benzinga.com/stock/fb#NASDAQ> ) recently introduced a new feature <http://www.benzinga.com/analyst-ratings/analyst-color/14/07/4713582/facebooks-new-twitter-feature>  that may have been inspired by Twitter (NYSE: TWTR <http://www.benzinga.com/stock/twtr#NYSE> ). Now the company is exploring e-commerce with a Buy button that might have been inspired by Amazon (NASDAQ: AMZN <http://www.benzinga.com/stock/amzn#NASDAQ> ).

The company's description <https://www.facebook.com/business/news/Discover-and-Buy-Products-on-Facebook-Test>  is pretty straightforward: ""With this feature, people on desktop or mobile can click the 'Buy' call-to-action button on ads and Page posts to purchase a product directly from a business, without leaving Facebook.""

Facebook is not the only social network that wants its users to spend money. Twitter also introduced a Buy Now button <http://mashable.com/2014/06/30/twitter-buy-now-button/>  in June.

Related Link: Is Facebook's 'Paper' A ... <http://www.benzinga.com/analyst-ratings/analyst-color/14/01/4271748/is-facebooks-paper-a-game-changing-iphone-app> 

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/-3uuPcCTFTA> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/-3uuPcCTFTA/facebooks-new-amazon-feature> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  <strong>Facebook</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/fb#NASDAQ"">FB</a>) recently introduced a <a href=""http://www.benzinga.com/analyst-ratings/analyst-color/14/07/4713582/facebooks-new-twitter-feature"">new feature</a> that may have been inspired by <strong>Twitter</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/twtr#NYSE"">TWTR</a>). Now the company is exploring e-commerce with a Buy button that might have been inspired by <strong>Amazon</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/amzn#NASDAQ"">AMZN</a>).</p> <p>  The company&#39;s <a href=""https://www.facebook.com/business/news/Discover-and-Buy-Products-on-Facebook-Test"">description</a> is pretty straightforward: &quot;With this feature, people on desktop or mobile can click the &#39;Buy&#39; call-to-action button on ads and Page posts to purchase a product directly from a business, without leaving Facebook.&quot;</p> <p>  Facebook is not the only social network that wants its users to spend money. Twitter also introduced a <a href=""http://mashable.com/2014/06/30/twitter-buy-now-button/"">Buy Now button</a> in June.</p> <p>  <bzrelatedlink>Related Link: <a href=""http://www.benzinga.com/analyst-ratings/analyst-color/14/01/4271748/is-facebooks-paper-a-game-changing-iphone-app"">Is Facebook&#39;s &#39;Paper&#39; A ...</a></bzrelatedlink></p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/-3uuPcCTFTA"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/-3uuPcCTFTA/facebooks-new-amazon-feature"">View article...</A></p></body></html>"
|"Ali Berri"||"7/22/2014 3:53:43 PM"|" UPDATE: Piper Jaffray Releases Coverage On 3D Printing Sector"|"In a report released Tuesday, Piper Jaffray analyst Troy Jensen released coverage on the 3D printing sector.

It covered leaders such as 3D Systems (NYSE: DDD <http://www.benzinga.com/stock/ddd#NYSE> ), Materialise NV (NASDAQ: MTLS <http://www.benzinga.com/stock/mtls#NASDAQ> ), Proto Labs (NYSE: PRLB <http://www.benzinga.com/stock/prlb#NYSE> ), Stratasys (NASDAQ: SSYS <http://www.benzinga.com/stock/ssys#NASDAQ> ) and Voxeljet AG (NYSE: VJET <http://www.benzinga.com/stock/vjet#NYSE> ).

Analysts at Piper Jaffray recommend investors to purchase a basket of stocks in the 3D sector ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/IXwQO8qeFH4> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/IXwQO8qeFH4/update-piper-jaffray-releases-coverage-on-3d-printing-se> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a report released Tuesday, Piper Jaffray analyst Troy Jensen released coverage on the 3D printing sector.</p> <p>  It covered leaders such as <strong>3D Systems</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/ddd#NYSE"">DDD</a>), <strong>Materialise NV</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/mtls#NASDAQ"">MTLS</a>), <strong>Proto Labs</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/prlb#NYSE"">PRLB</a>), <strong>Stratasys </strong>(NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/ssys#NASDAQ"">SSYS</a>) and <strong>Voxeljet AG</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/vjet#NYSE"">VJET</a>).</p> <p>  Analysts at Piper Jaffray recommend investors to purchase a basket of stocks in the 3D sector ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/IXwQO8qeFH4"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/IXwQO8qeFH4/update-piper-jaffray-releases-coverage-on-3d-printing-se"">View article...</A></p></body></html>"
|"John Seward"||"7/22/2014 3:43:24 PM"|"Can Intuitive Surgical's Q2 Slow Its Declining Revenue?"|"A key question for Intuitive Surgical, (NASDAQ: ISRG <http://www.benzinga.com/stock/isrg#NASDAQ> ) set to post earnings after the close Tuesday: how much revenue has continued its decline in the face of weaker demand for the company's robotic surgical instruments?

Wall Street expects earnings of $2.83 per share on revenue of $501.7 million, compared with year-earlier profits of $3.90 per share on revenue of $578.50 million.

Intuitive said in April that Obamacare had resulted in ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/Lj2SBXqva5Y> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/Lj2SBXqva5Y/can-intuitive-surgicals-q2-slow-its-declining-revenue> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  A key question for <strong>Intuitive Surgical</strong>, (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/isrg#NASDAQ"">ISRG</a>) set to post earnings after the close Tuesday: how much revenue has continued its decline in the face of weaker demand for the company&#39;s robotic surgical instruments?</p> <p>  Wall Street expects earnings of $2.83 per share on revenue of $501.7 million, compared with year-earlier profits of $3.90 per share on revenue of $578.50 million.</p> <p>  Intuitive said in April that Obamacare had resulted in ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/Lj2SBXqva5Y"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/Lj2SBXqva5Y/can-intuitive-surgicals-q2-slow-its-declining-revenue"">View article...</A></p></body></html>"
