"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"Topeka Capital Markets"||"9/9/2014 9:25:00 AM"|"Amc Entertainment Holdings Inc (NYSE: AMC) downgraded to Hold with price target $26 by Topeka Capital Markets"|"
Rated Date: 9/9/2014 9:25:00 AM	


View article... <http://www.gainerstoday.com/article-143602> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><br />Rated Date: 9/9/2014 9:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143602"">View article...</A></p></body></html>"
|"Canaccord Genuity"||"9/10/2014 8:25:00 AM"|"DISH Network Corporation (NASDAQ: DISH) downgraded to Hold with price target $67 by Canaccord Genuity"|"Canaccord Genuity downgraded DISH Network Corporation (NASDAQ: DISH) to Hold with price target $67. Previously Canaccord Genuity rated Buy with price target $43 DISH Network Corporation (NASDAQ: DISH) on 12/13/2012, when the stock price was $36.91.
Rated Date: 9/10/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143625> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Canaccord Genuity downgraded DISH Network Corporation (NASDAQ: DISH) to Hold with price target $67. Previously Canaccord Genuity rated Buy with price target $43 DISH Network Corporation (NASDAQ: DISH) on 12/13/2012, when the stock price was $36.91.<br />Rated Date: 9/10/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143625"">View article...</A></p></body></html>"
|"Cowen"||"9/10/2014 8:25:00 AM"|"Spirit Airlines Inc. (NASDAQ: SAVE) downgraded to Market Perform with price target $76 by Cowen"|"Cowen downgraded Spirit Airlines Inc. (NASDAQ: SAVE) to Market Perform with price target $76. Cowen rated Spirit Airlines Inc. (NASDAQ: SAVE) to Outperform with price target $64 on 04/29/2014, when the price was $56.69. 
Rated Date: 9/10/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143622> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Cowen downgraded Spirit Airlines Inc. (NASDAQ: SAVE) to Market Perform with price target $76. Cowen rated Spirit Airlines Inc. (NASDAQ: SAVE) to Outperform with price target $64  on 04/29/2014, when the price was $56.69. <br />Rated Date: 9/10/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143622"">View article...</A></p></body></html>"
|"Robert W. Baird"||"9/10/2014 8:25:00 AM"|"Stmicroelectronics N.v. (NYSE: STM) downgraded to Neutral with price target $8 by Robert W. Baird"|"Robert W. Baird downgraded Stmicroelectronics N.v. (NYSE: STM) to Neutral with price target $8. Previously Robert W. Baird rated Outperform with price target $14 Stmicroelectronics N.v. (NYSE: STM) on 06/13/2011, when the stock price was $10.16.
Rated Date: 9/10/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143621> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Robert W. Baird downgraded Stmicroelectronics N.v. (NYSE: STM) to Neutral with price target $8. Previously Robert W. Baird rated Outperform with price target $14 Stmicroelectronics N.v. (NYSE: STM) on 06/13/2011, when the stock price was $10.16.<br />Rated Date: 9/10/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143621"">View article...</A></p></body></html>"
|"Robert W. Baird"||"9/10/2014 8:25:00 AM"|"On Semiconductor Corporation (NASDAQ: ONNN) downgraded to Neutral with price target $10 by Robert W. Baird"|"Robert W. Baird downgraded On Semiconductor Corporation (NASDAQ: ONNN) to Neutral with price target $10. Previously, Robert W. Baird rated On Semiconductor Corporation (NASDAQ: ONNN) to Outperform with price target $14 on 06/13/2011, when the stock price was valued at $10.17.
Rated Date: 9/10/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143620> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Robert W. Baird downgraded On Semiconductor Corporation (NASDAQ: ONNN) to Neutral with price target $10. Previously, Robert W. Baird rated On Semiconductor Corporation (NASDAQ: ONNN) to Outperform with price target $14  on 06/13/2011, when the stock price was valued at $10.17.<br />Rated Date: 9/10/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143620"">View article...</A></p></body></html>"
|"Robert W. Baird"||"9/10/2014 8:25:00 AM"|"Diodes Incorporated (NASDAQ: DIOD) downgraded to Neutral with price target $26 by Robert W. Baird"|"Robert W. Baird downgraded Diodes Incorporated (NASDAQ: DIOD) to Neutral with price target $26. Previously Robert W. Baird downgraded to Diodes Incorporated (NASDAQ: DIOD) to Outperform with price target $29 on 05/06/2013, when the stock price was $21.65.
Rated Date: 9/10/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143619> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Robert W. Baird downgraded Diodes Incorporated (NASDAQ: DIOD) to Neutral with price target $26. Previously Robert W. Baird downgraded to Diodes Incorporated (NASDAQ: DIOD) to Outperform with price target $29  on 05/06/2013, when the stock price was $21.65.<br />Rated Date: 9/10/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143619"">View article...</A></p></body></html>"
|"Robert W. Baird"||"9/10/2014 8:25:00 AM"|"Fairchild Semiconductor International, Inc. (NASDAQ: FCS) downgraded to Neutral with price target $18 by Robert W. Baird"|"Robert W. Baird downgraded Fairchild Semiconductor International, Inc. (NASDAQ: FCS) to Neutral with price target $18. Robert W. Baird rated Fairchild Semiconductor International, Inc. (NASDAQ: FCS) to Outperform with price target $20 on 05/06/2013, when the price was $13.95. 
Rated Date: 9/10/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143618> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Robert W. Baird downgraded Fairchild Semiconductor International, Inc. (NASDAQ: FCS) to Neutral with price target $18. Robert W. Baird rated Fairchild Semiconductor International, Inc. (NASDAQ: FCS) to Outperform with price target $20  on 05/06/2013, when the price was $13.95. <br />Rated Date: 9/10/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143618"">View article...</A></p></body></html>"
|"Northland Capital"||"9/11/2014 8:25:00 AM"|"E2Open Inc (NASDAQ: EOPN) downgraded to Market Perform  by Northland Capital"|"Northland Capital downgraded E2Open Inc (NASDAQ: EOPN) to Market Perform. Northland Capital rated E2Open Inc (NASDAQ: EOPN) to Outperform with price target $25 on 08/13/2013, when the price was $19.76. 
Rated Date: 9/11/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143670> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Northland Capital downgraded E2Open Inc (NASDAQ: EOPN) to Market Perform. Northland Capital rated E2Open Inc (NASDAQ: EOPN) to Outperform with price target $25  on 08/13/2013, when the price was $19.76. <br />Rated Date: 9/11/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143670"">View article...</A></p></body></html>"
|"Needham"||"9/11/2014 8:25:00 AM"|"E2Open Inc (NASDAQ: EOPN) downgraded to Hold  by Needham"|"Needham downgraded E2Open Inc (NASDAQ: EOPN) to Hold. Previously Needham rated Buy with price target $20 E2Open Inc (NASDAQ: EOPN) on 01/03/2013, when the stock price was $14.82.
Rated Date: 9/11/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143669> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Needham downgraded E2Open Inc (NASDAQ: EOPN) to Hold. Previously Needham rated Buy with price target $20 E2Open Inc (NASDAQ: EOPN) on 01/03/2013, when the stock price was $14.82.<br />Rated Date: 9/11/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143669"">View article...</A></p></body></html>"
|"Standpoint Research"||"9/11/2014 2:25:00 PM"|"Symantec Corporation (NASDAQ: SYMC) downgraded to Hold  by Standpoint Research"|"Standpoint Research downgraded Symantec Corporation (NASDAQ: SYMC) to Hold. Previously Standpoint Research downgraded to Symantec Corporation (NASDAQ: SYMC) to Buy on 10/24/2013, when the stock price was $21.92. Since then, Symantec Corporation's stock price has gained 13% as of 09/11/2014's recent price of $24.74. If you would have followed the previous Standpoint Research's recommendation on SYMC, you would have gained 13% of your investment in 322 days.
Rated Date: 9/11/2014 2:25:00 PM	


View article... <http://www.gainerstoday.com/article-143695> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Standpoint Research downgraded Symantec Corporation (NASDAQ: SYMC) to Hold. Previously Standpoint Research downgraded to Symantec Corporation (NASDAQ: SYMC) to Buy   on 10/24/2013, when the stock price was $21.92. Since then, Symantec Corporation's stock price has  gained 13% as of 09/11/2014's recent price of $24.74.</br> If you would have followed the previous Standpoint Research's recommendation on SYMC, you would have gained 13% of your investment in 322 days.<br />Rated Date: 9/11/2014 2:25:00 PM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143695"">View article...</A></p></body></html>"
|"UBS"||"9/12/2014 12:25:00 PM"|"Family Dollar Stores, Inc. (NYSE: FDO) downgraded to Neutral with price target $80 by UBS"|"UBS downgraded Family Dollar Stores, Inc. (NYSE: FDO) to Neutral with price target $80. Previously UBS downgraded to Family Dollar Stores, Inc. (NYSE: FDO) to Buy with price target $52 on 01/06/2011, when the stock price was $44.66. Since then, Family Dollar Stores, Inc.'s stock price has gained 76% as of 09/12/2014's recent price of $78.52. If you would have followed the previous UBS's recommendation on FDO, you would have gained 76% of your investment in 1345 days.
Rated Date: 9/12/2014 12:25:00 PM	


View article... <http://www.gainerstoday.com/article-143723> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>UBS downgraded Family Dollar Stores, Inc. (NYSE: FDO) to Neutral with price target $80. Previously UBS downgraded to Family Dollar Stores, Inc. (NYSE: FDO) to Buy with price target $52  on 01/06/2011, when the stock price was $44.66. Since then, Family Dollar Stores, Inc.'s stock price has  gained 76% as of 09/12/2014's recent price of $78.52.</br> If you would have followed the previous UBS's recommendation on FDO, you would have gained 76% of your investment in 1345 days.<br />Rated Date: 9/12/2014 12:25:00 PM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143723"">View article...</A></p></body></html>"
|"UBS"||"9/12/2014 12:25:00 PM"|"DDR Corp (NYSE: DDR) downgraded to Neutral with price target $18 by UBS"|"UBS downgraded DDR Corp (NYSE: DDR) to Neutral with price target $18. Previously UBS rated Buy with price target $15 DDR Corp (NYSE: DDR) on 10/27/2010, when the stock price was $13.16. Since then, DDR Corp's stock price has gained 31% as of 09/12/2014's recent price of $17.30. If you would have followed the previous UBS's recommendation on DDR, you would have gained 31% of your investment in 1416 days.
Rated Date: 9/12/2014 12:25:00 PM	


View article... <http://www.gainerstoday.com/article-143721> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>UBS downgraded DDR Corp (NYSE: DDR) to Neutral with price target $18. Previously UBS rated Buy with price target $15 DDR Corp (NYSE: DDR) on 10/27/2010, when the stock price was $13.16. Since then, DDR Corp's stock price has  gained 31% as of 09/12/2014's recent price of $17.30.</br> If you would have followed the previous UBS's recommendation on DDR, you would have gained 31% of your investment in 1416 days.<br />Rated Date: 9/12/2014 12:25:00 PM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143721"">View article...</A></p></body></html>"
|"RBC Capital Mkts"||"9/12/2014 8:25:00 AM"|"Annies Inc (NYSE: BNNY) downgraded to Sector Perform with price target $46 by RBC Capital Mkts"|"RBC Capital Mkts downgraded Annies Inc (NYSE: BNNY) to Sector Perform with price target $46. Previously RBC Capital Mkts downgraded to Annies Inc (NYSE: BNNY) to Outperform with price target $54 on 11/26/2013, when the stock price was $45.38.
Rated Date: 9/12/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143699> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts downgraded Annies Inc (NYSE: BNNY) to Sector Perform with price target $46. Previously RBC Capital Mkts downgraded to Annies Inc (NYSE: BNNY) to Outperform with price target $54  on 11/26/2013, when the stock price was $45.38.<br />Rated Date: 9/12/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143699"">View article...</A></p></body></html>"
|"RBC Capital Mkts"||"9/12/2014 8:25:00 AM"|"INVESTOR RL ES SBI (NYSE: IRET) downgraded to Underperform with price target $8 by RBC Capital Mkts"|"RBC Capital Mkts downgraded INVESTOR RL ES SBI (NYSE: IRET) to Underperform with price target $8. RBC Capital Mkts rated INVESTOR RL ES SBI (NYSE: IRET) to Sector Perform with price target $10 on 12/14/2012, when the price was $8.69. 
Rated Date: 9/12/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143698> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts downgraded INVESTOR RL ES SBI (NYSE: IRET) to Underperform with price target $8. RBC Capital Mkts rated INVESTOR RL ES SBI (NYSE: IRET) to Sector Perform with price target $10  on 12/14/2012, when the price was $8.69. <br />Rated Date: 9/12/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143698"">View article...</A></p></body></html>"
|"RBC Capital Mkts"||"9/15/2014 8:25:00 AM"|"Symantec Corporation (NASDAQ: SYMC) downgraded to Sector Perform with price target $26 by RBC Capital Mkts"|"RBC Capital Mkts downgraded Symantec Corporation (NASDAQ: SYMC) to Sector Perform with price target $26. Previously RBC Capital Mkts rated Outperform with price target $23 Symantec Corporation (NASDAQ: SYMC) on 03/21/2014, when the stock price was $18.20.
Rated Date: 9/15/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143733> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts downgraded Symantec Corporation (NASDAQ: SYMC) to Sector Perform with price target $26. Previously RBC Capital Mkts rated Outperform with price target $23 Symantec Corporation (NASDAQ: SYMC) on 03/21/2014, when the stock price was $18.20.<br />Rated Date: 9/15/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143733"">View article...</A></p></body></html>"
|"Robert W. Baird"||"9/15/2014 8:25:00 AM"|"Douglas Dynamics, Inc. (NYSE: PLOW) downgraded to Neutral with price target $19 by Robert W. Baird"|"Robert W. Baird downgraded Douglas Dynamics, Inc. (NYSE: PLOW) to Neutral with price target $19. Previously, Robert W. Baird rated Douglas Dynamics, Inc. (NYSE: PLOW) to Outperform with price target $17 on 02/06/2014, when the stock price was valued at $14.89.
Rated Date: 9/15/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143732> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Robert W. Baird downgraded Douglas Dynamics, Inc. (NYSE: PLOW) to Neutral with price target $19. Previously, Robert W. Baird rated Douglas Dynamics, Inc. (NYSE: PLOW) to Outperform with price target $17  on 02/06/2014, when the stock price was valued at $14.89.<br />Rated Date: 9/15/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143732"">View article...</A></p></body></html>"
|"Howard Weil"||"9/15/2014 8:25:00 AM"|"Marathon Petroleum Corp (NYSE: MPC) downgraded to Sector Perform with price target $99 by Howard Weil"|"Howard Weil downgraded Marathon Petroleum Corp (NYSE: MPC) to Sector Perform with price target $99. Previously Howard Weil downgraded to Marathon Petroleum Corp (NYSE: MPC) to Sector Outperform on 04/21/2014, when the stock price was $90.14.
Rated Date: 9/15/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143731> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Howard Weil downgraded Marathon Petroleum Corp (NYSE: MPC) to Sector Perform with price target $99. Previously Howard Weil downgraded to Marathon Petroleum Corp (NYSE: MPC) to Sector Outperform   on 04/21/2014, when the stock price was $90.14.<br />Rated Date: 9/15/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143731"">View article...</A></p></body></html>"
|"DA Davidson"||"9/15/2014 8:25:00 AM"|"CLEARWATER PAPER CP (NYSE: CLW) downgraded to Neutral  by DA Davidson"|"DA Davidson downgraded CLEARWATER PAPER CP (NYSE: CLW) to Neutral. DA Davidson rated CLEARWATER PAPER CP (NYSE: CLW) to Buy with price target $64 on 02/02/2010, when the price was $25.96. 
Rated Date: 9/15/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143730> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>DA Davidson downgraded CLEARWATER PAPER CP (NYSE: CLW) to Neutral. DA Davidson rated CLEARWATER PAPER CP (NYSE: CLW) to Buy with price target $64  on 02/02/2010, when the price was $25.96. <br />Rated Date: 9/15/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143730"">View article...</A></p></body></html>"
|"Wunderlich"||"9/16/2014 8:25:00 AM"|"Ixia (NASDAQ: XXIA) downgraded to Hold with price target $10.50 by Wunderlich"|"Wunderlich downgraded Ixia (NASDAQ: XXIA) to Hold with price target $10.50. Previously Wunderlich rated Buy with price target $21 Ixia (NASDAQ: XXIA) on 01/14/2013, when the stock price was $18.96.
Rated Date: 9/16/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143769> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Wunderlich downgraded Ixia (NASDAQ: XXIA) to Hold with price target $10.50. Previously Wunderlich rated Buy with price target $21 Ixia (NASDAQ: XXIA) on 01/14/2013, when the stock price was $18.96.<br />Rated Date: 9/16/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143769"">View article...</A></p></body></html>"
|"RBC Capital Mkts"||"9/16/2014 8:25:00 AM"|"Adobe Systems Incorporated (NASDAQ: ADBE) downgraded to Sector Perform with price target $82 by RBC Capital Mkts"|"RBC Capital Mkts downgraded Adobe Systems Incorporated (NASDAQ: ADBE) to Sector Perform with price target $82. RBC Capital Mkts rated Adobe Systems Incorporated (NASDAQ: ADBE) to Outperform with price target $75 on 03/17/2014, when the price was $68.17. 
Rated Date: 9/16/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143766> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts downgraded Adobe Systems Incorporated (NASDAQ: ADBE) to Sector Perform with price target $82. RBC Capital Mkts rated Adobe Systems Incorporated (NASDAQ: ADBE) to Outperform with price target $75  on 03/17/2014, when the price was $68.17. <br />Rated Date: 9/16/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143766"">View article...</A></p></body></html>"
|"FBR Capital"||"9/16/2014 8:25:00 AM"|"Fmc Technologies, Inc. (NYSE: FTI) downgraded to Mkt Perform with price target $58 by FBR Capital"|"FBR Capital downgraded Fmc Technologies, Inc. (NYSE: FTI) to Mkt Perform with price target $58. Previously FBR Capital rated Outperform Fmc Technologies, Inc. (NYSE: FTI) on 12/06/2013, when the stock price was $50.97.
Rated Date: 9/16/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143757> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>FBR Capital downgraded Fmc Technologies, Inc. (NYSE: FTI) to Mkt Perform with price target $58. Previously FBR Capital rated Outperform  Fmc Technologies, Inc. (NYSE: FTI) on 12/06/2013, when the stock price was $50.97.<br />Rated Date: 9/16/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143757"">View article...</A></p></body></html>"
|"Robert W. Baird"||"9/16/2014 8:25:00 AM"|"Con-way Inc (NYSE: CNW) downgraded to Neutral with price target $55 by Robert W. Baird"|"Robert W. Baird downgraded Con-way Inc (NYSE: CNW) to Neutral with price target $55. Robert W. Baird rated Con-way Inc (NYSE: CNW) to Outperform with price target $43 on 07/30/2012, when the price was $36.74. 
Rated Date: 9/16/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143754> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Robert W. Baird downgraded Con-way Inc (NYSE: CNW) to Neutral with price target $55. Robert W. Baird rated Con-way Inc (NYSE: CNW) to Outperform with price target $43  on 07/30/2012, when the price was $36.74. <br />Rated Date: 9/16/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143754"">View article...</A></p></body></html>"
|"RBC Capital Mkts"||"9/16/2014 8:25:00 AM"|"Trw Automotive Holdings Corporation (NYSE: TRW) downgraded to Sector Perform with price target $105 by RBC Capital Mkts"|"RBC Capital Mkts downgraded Trw Automotive Holdings Corporation (NYSE: TRW) to Sector Perform with price target $105. Previously RBC Capital Mkts rated Outperform with price target $93 Trw Automotive Holdings Corporation (NYSE: TRW) on 03/04/2014, when the stock price was $83.78.
Rated Date: 9/16/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143753> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts downgraded Trw Automotive Holdings Corporation (NYSE: TRW) to Sector Perform with price target $105. Previously RBC Capital Mkts rated Outperform with price target $93 Trw Automotive Holdings Corporation (NYSE: TRW) on 03/04/2014, when the stock price was $83.78.<br />Rated Date: 9/16/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143753"">View article...</A></p></body></html>"
|"Cowen"||"9/16/2014 12:25:00 PM"|"Con-way Inc (NYSE: CNW) downgraded to Market Perform with price target $54 by Cowen"|"Cowen downgraded Con-way Inc (NYSE: CNW) to Market Perform with price target $54. Previously, Cowen rated Con-way Inc (NYSE: CNW) to Buy with price target $39 on 05/02/2013, when the stock price was valued at $32.49. Since then, Con-way Inc's stock price has gained 57% as of 09/16/2014's recent price of $51.06. If you had followed Cowen's previous recommendation on CNW, you would have gained 57% of your investment in 502 days.
Rated Date: 9/16/2014 12:25:00 PM	


View article... <http://www.gainerstoday.com/article-143780> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Cowen downgraded Con-way Inc (NYSE: CNW) to Market Perform with price target $54. Previously, Cowen rated Con-way Inc (NYSE: CNW) to Buy with price target $39  on 05/02/2013, when the stock price was valued at $32.49. Since then, Con-way Inc's stock price has  gained 57% as of 09/16/2014's recent price of $51.06.</br> If you had followed Cowen's previous recommendation on CNW, you would have gained 57% of your investment in 502 days.<br />Rated Date: 9/16/2014 12:25:00 PM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143780"">View article...</A></p></body></html>"
|"Compass Point"||"9/17/2014 8:25:00 AM"|"Essent Group (NYSE: ESNT) downgraded to Neutral with price target $24 by Compass Point"|"Compass Point downgraded Essent Group (NYSE: ESNT) to Neutral with price target $24. Previously Compass Point rated Buy Essent Group (NYSE: ESNT) on 05/12/2014, when the stock price was $20.30.
Rated Date: 9/17/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143797> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Compass Point downgraded Essent Group (NYSE: ESNT) to Neutral with price target $24. Previously Compass Point rated Buy  Essent Group (NYSE: ESNT) on 05/12/2014, when the stock price was $20.30.<br />Rated Date: 9/17/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143797"">View article...</A></p></body></html>"
|"Stifel"||"9/17/2014 8:25:00 AM"|"Eaton Corporation (NYSE: ETN) downgraded to Hold  by Stifel"|"Stifel downgraded Eaton Corporation (NYSE: ETN) to Hold. Previously, Stifel rated Eaton Corporation (NYSE: ETN) to Buy with price target $90 on 01/21/2014, when the stock price was valued at $77.67.
Rated Date: 9/17/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143796> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Stifel downgraded Eaton Corporation (NYSE: ETN) to Hold. Previously, Stifel rated Eaton Corporation (NYSE: ETN) to Buy with price target $90  on 01/21/2014, when the stock price was valued at $77.67.<br />Rated Date: 9/17/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143796"">View article...</A></p></body></html>"
|"Argus"||"9/18/2014 8:25:00 AM"|"Pier 1 Imports, Inc. (NYSE: PIR) downgraded to Hold  by Argus"|"Argus downgraded Pier 1 Imports, Inc. (NYSE: PIR) to Hold. Argus rated Pier 1 Imports, Inc. (NYSE: PIR) to Buy with price target $21 on 06/20/2014, when the price was $15.18. 
Rated Date: 9/18/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143834> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Argus downgraded Pier 1 Imports, Inc. (NYSE: PIR) to Hold. Argus rated Pier 1 Imports, Inc. (NYSE: PIR) to Buy with price target $21  on 06/20/2014, when the price was $15.18. <br />Rated Date: 9/18/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143834"">View article...</A></p></body></html>"
