"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"DA Davidson"||"9/15/2014 8:25:00 AM"|"CLEARWATER PAPER CP (CLW) downgraded to Neutral  by DA Davidson"|"DA Davidson rated Neutral CLEARWATER PAPER CP (NYSE: CLW) on 09/15/2014. Previously DA Davidson rated Buy CLEARWATER PAPER CP (NYSE: CLW) on 02/02/2010., when the stock price was $25.96. Since then, CLEARWATER PAPER CP has gained 166.62% as of 09/15/2014's recent price of $69.20. If you would have followed the previous DA Davidson's recommendation on CLW, you would have gained 166.61% of your investment in 1686 days.
Rated Date: 9/15/2014 8:25:00 AM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=E7WYQcWI0Z8:SnJXCleluW8:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=E7WYQcWI0Z8:SnJXCleluW8:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/E7WYQcWI0Z8/Gains-Stock-143730-CLW> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>DA Davidson rated Neutral CLEARWATER PAPER CP (NYSE: CLW) on 09/15/2014. Previously DA Davidson rated Buy CLEARWATER PAPER CP (NYSE: CLW) on 02/02/2010., when the stock price was $25.96. Since then, CLEARWATER PAPER CP has gained 166.62% as of 09/15/2014's recent price of $69.20.</br> If you would have followed the previous DA Davidson's recommendation on CLW, you would have gained 166.61% of your investment in 1686 days.<br />Rated Date: 9/15/2014 8:25:00 AM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=E7WYQcWI0Z8:SnJXCleluW8:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=E7WYQcWI0Z8:SnJXCleluW8:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=E7WYQcWI0Z8:SnJXCleluW8:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/E7WYQcWI0Z8/Gains-Stock-143730-CLW"">View article...</A></p></body></html>"
|"Robert W. Baird"||"9/15/2014 8:25:00 AM"|"Douglas Dynamics, Inc. (PLOW) downgraded to Neutral  with price target $19 by Robert W. Baird"|"Robert W. Baird rated Neutral Douglas Dynamics, Inc. (NYSE: PLOW) on 09/15/2014. Previously Robert W. Baird rated Outperform Douglas Dynamics, Inc. (NYSE: PLOW) on 02/06/2014., when the stock price was $14.89. Since then, Douglas Dynamics, Inc. has gained 37.41% as of 09/15/2014's recent price of $20.46. If you would have followed the previous Robert W. Baird's recommendation on PLOW, you would have gained 37.4% of your investment in 221 days.
Rated Date: 9/15/2014 8:25:00 AM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=SAB0pwUyJmI:MO9fGlcjjZY:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=SAB0pwUyJmI:MO9fGlcjjZY:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/SAB0pwUyJmI/Gains-Stock-143732-PLOW> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Robert W. Baird rated Neutral Douglas Dynamics, Inc. (NYSE: PLOW) on 09/15/2014. Previously Robert W. Baird rated Outperform Douglas Dynamics, Inc. (NYSE: PLOW) on 02/06/2014., when the stock price was $14.89. Since then, Douglas Dynamics, Inc. has gained 37.41% as of 09/15/2014's recent price of $20.46.</br> If you would have followed the previous Robert W. Baird's recommendation on PLOW, you would have gained 37.4% of your investment in 221 days.<br />Rated Date: 9/15/2014 8:25:00 AM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=SAB0pwUyJmI:MO9fGlcjjZY:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=SAB0pwUyJmI:MO9fGlcjjZY:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=SAB0pwUyJmI:MO9fGlcjjZY:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/SAB0pwUyJmI/Gains-Stock-143732-PLOW"">View article...</A></p></body></html>"
|"RBC Capital Mkts"||"9/15/2014 8:25:00 AM"|"Symantec Corporation (SYMC) downgraded to Sector Perform  with price target $26 by RBC Capital Mkts"|"RBC Capital Mkts rated Sector Perform Symantec Corporation (NASDAQ: SYMC) on 09/15/2014. Previously RBC Capital Mkts rated Outperform Symantec Corporation (NASDAQ: SYMC) on 03/21/2014., when the stock price was $18.20. Since then, Symantec Corporation has gained 32.31% as of 09/15/2014's recent price of $24.08. If you would have followed the previous RBC Capital Mkts's recommendation on SYMC, you would have gained 32.3% of your investment in 178 days.
Rated Date: 9/15/2014 8:25:00 AM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=hBBZTVZlSbY:fslJDnwhEek:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=hBBZTVZlSbY:fslJDnwhEek:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/hBBZTVZlSbY/Gains-Stock-143733-SYMC> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts rated Sector Perform Symantec Corporation (NASDAQ: SYMC) on 09/15/2014. Previously RBC Capital Mkts rated Outperform Symantec Corporation (NASDAQ: SYMC) on 03/21/2014., when the stock price was $18.20. Since then, Symantec Corporation has gained 32.31% as of 09/15/2014's recent price of $24.08.</br> If you would have followed the previous RBC Capital Mkts's recommendation on SYMC, you would have gained 32.3% of your investment in 178 days.<br />Rated Date: 9/15/2014 8:25:00 AM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=hBBZTVZlSbY:fslJDnwhEek:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=hBBZTVZlSbY:fslJDnwhEek:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=hBBZTVZlSbY:fslJDnwhEek:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/hBBZTVZlSbY/Gains-Stock-143733-SYMC"">View article...</A></p></body></html>"
|"RBC Capital Mkts"||"9/12/2014 8:25:00 AM"|"INVESTOR RL ES SBI (IRET) downgraded to Underperform  with price target $8 by RBC Capital Mkts"|"RBC Capital Mkts rated Underperform INVESTOR RL ES SBI (NYSE: IRET) on 09/12/2014, when the stock price was $8.26. Since then, INVESTOR RL ES SBI has lost 4.24% as of 09/12/2014's recent price of $7.91. If you would have followed this RBC Capital Mkts's recommendation on IRET, you would have gained 4.42% of your investment in 0 days.
Rated Date: 9/12/2014 8:25:00 AM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=yHlg4F-RagI:hPkg8pdqmfA:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=yHlg4F-RagI:hPkg8pdqmfA:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/yHlg4F-RagI/Gains-Stock-143698-IRET> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts rated Underperform INVESTOR RL ES SBI (NYSE: IRET) on 09/12/2014, when the stock price was $8.26. Since then, INVESTOR RL ES SBI has lost 4.24% as of 09/12/2014's recent price of $7.91.</br> If you would have followed this RBC Capital Mkts's recommendation on IRET, you would have gained 4.42% of your investment in 0 days.<br />Rated Date: 9/12/2014 8:25:00 AM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=yHlg4F-RagI:hPkg8pdqmfA:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=yHlg4F-RagI:hPkg8pdqmfA:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=yHlg4F-RagI:hPkg8pdqmfA:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/yHlg4F-RagI/Gains-Stock-143698-IRET"">View article...</A></p></body></html>"
|"Standpoint Research"||"9/12/2014 10:25:00 AM"|"Perion Network Ltd (PERI) rated Buy  with price target $11 by Standpoint Research"|"Standpoint Research rated Buy Perion Network Ltd (NASDAQ: PERI) on 09/12/2014, when the stock price was $6.38. Since then, Perion Network Ltd has gained 2.51% as of 09/12/2014's recent price of $6.54. If you would have followed this Standpoint Research's recommendation on PERI, you would have gained 2.5% of your investment in 0 days.
Rated Date: 9/12/2014 10:25:00 AM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=xL5ljWjDHFA:Bb2QNItMRcM:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=xL5ljWjDHFA:Bb2QNItMRcM:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/xL5ljWjDHFA/Gains-Stock-143718-PERI> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Standpoint Research rated Buy Perion Network Ltd (NASDAQ: PERI) on 09/12/2014, when the stock price was $6.38. Since then, Perion Network Ltd has gained 2.51% as of 09/12/2014's recent price of $6.54.</br> If you would have followed this Standpoint Research's recommendation on PERI, you would have gained 2.5% of your investment in 0 days.<br />Rated Date: 9/12/2014 10:25:00 AM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=xL5ljWjDHFA:Bb2QNItMRcM:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=xL5ljWjDHFA:Bb2QNItMRcM:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=xL5ljWjDHFA:Bb2QNItMRcM:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/xL5ljWjDHFA/Gains-Stock-143718-PERI"">View article...</A></p></body></html>"
|"RBC Capital Mkts"||"9/16/2014 8:25:00 AM"|"Salesforce.com Inc (CRM) rated Outperform  with price target $72 by RBC Capital Mkts"|"RBC Capital Mkts rated Outperform Salesforce.com Inc (NYSE: CRM) on 09/16/2014. Previously RBC Capital Mkts rated Outperform Salesforce.com Inc (NYSE: CRM) on 04/07/2009., when the stock price was $9.23. Since then, Salesforce.com Inc has gained 524.07% as of 09/16/2014's recent price of $57.57. If you would have followed the previous RBC Capital Mkts's recommendation on CRM, you would have gained 524.06% of your investment in 1988 days.
Rated Date: 9/16/2014 8:25:00 AM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=IGUbPTO7SnI:oOYJ4unsoQ8:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=IGUbPTO7SnI:oOYJ4unsoQ8:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/IGUbPTO7SnI/Gains-Stock-143763-CRM> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts rated Outperform Salesforce.com Inc (NYSE: CRM) on 09/16/2014. Previously RBC Capital Mkts rated Outperform Salesforce.com Inc (NYSE: CRM) on 04/07/2009., when the stock price was $9.23. Since then, Salesforce.com Inc has gained 524.07% as of 09/16/2014's recent price of $57.57.</br> If you would have followed the previous RBC Capital Mkts's recommendation on CRM, you would have gained 524.06% of your investment in 1988 days.<br />Rated Date: 9/16/2014 8:25:00 AM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=IGUbPTO7SnI:oOYJ4unsoQ8:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=IGUbPTO7SnI:oOYJ4unsoQ8:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=IGUbPTO7SnI:oOYJ4unsoQ8:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/IGUbPTO7SnI/Gains-Stock-143763-CRM"">View article...</A></p></body></html>"
|"Canaccord Genuity"||"9/16/2014 8:25:00 AM"|"Edwards Lifesciences Corporation (EW) rated Buy  with price target $114 by Canaccord Genuity"|"Canaccord Genuity rated Buy Edwards Lifesciences Corporation (NYSE: EW) on 09/16/2014. Previously Canaccord Genuity rated Buy Edwards Lifesciences Corporation (NYSE: EW) on 12/12/2011., when the stock price was $64.70. Since then, Edwards Lifesciences Corporation has gained 56.71% as of 09/16/2014's recent price of $101.39. If you would have followed the previous Canaccord Genuity's recommendation on EW, you would have gained 56.7% of your investment in 1009 days.
Rated Date: 9/16/2014 8:25:00 AM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=CUtHyuVN03c:VkcJibqlmtY:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=CUtHyuVN03c:VkcJibqlmtY:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/CUtHyuVN03c/Gains-Stock-143767-EW> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Canaccord Genuity rated Buy Edwards Lifesciences Corporation (NYSE: EW) on 09/16/2014. Previously Canaccord Genuity rated Buy Edwards Lifesciences Corporation (NYSE: EW) on 12/12/2011., when the stock price was $64.70. Since then, Edwards Lifesciences Corporation has gained 56.71% as of 09/16/2014's recent price of $101.39.</br> If you would have followed the previous Canaccord Genuity's recommendation on EW, you would have gained 56.7% of your investment in 1009 days.<br />Rated Date: 9/16/2014 8:25:00 AM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=CUtHyuVN03c:VkcJibqlmtY:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=CUtHyuVN03c:VkcJibqlmtY:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=CUtHyuVN03c:VkcJibqlmtY:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/CUtHyuVN03c/Gains-Stock-143767-EW"">View article...</A></p></body></html>"
|"Robert W. Baird"||"9/16/2014 8:25:00 AM"|"Con-way Inc (CNW) downgraded to Neutral  with price target $55 by Robert W. Baird"|"Robert W. Baird rated Neutral Con-way Inc (NYSE: CNW) on 09/16/2014. Previously Robert W. Baird rated Outperform Con-way Inc (NYSE: CNW) on 07/30/2012., when the stock price was $36.74. Since then, Con-way Inc has gained 41.21% as of 09/16/2014's recent price of $51.88. If you would have followed the previous Robert W. Baird's recommendation on CNW, you would have gained 41.2% of your investment in 778 days.
Rated Date: 9/16/2014 8:25:00 AM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=7IcjhVWJqXo:umrho1kyAcc:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=7IcjhVWJqXo:umrho1kyAcc:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/7IcjhVWJqXo/Gains-Stock-143754-CNW> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Robert W. Baird rated Neutral Con-way Inc (NYSE: CNW) on 09/16/2014. Previously Robert W. Baird rated Outperform Con-way Inc (NYSE: CNW) on 07/30/2012., when the stock price was $36.74. Since then, Con-way Inc has gained 41.21% as of 09/16/2014's recent price of $51.88.</br> If you would have followed the previous Robert W. Baird's recommendation on CNW, you would have gained 41.2% of your investment in 778 days.<br />Rated Date: 9/16/2014 8:25:00 AM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=7IcjhVWJqXo:umrho1kyAcc:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=7IcjhVWJqXo:umrho1kyAcc:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=7IcjhVWJqXo:umrho1kyAcc:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/7IcjhVWJqXo/Gains-Stock-143754-CNW"">View article...</A></p></body></html>"
|"Howard Weil"||"9/15/2014 8:25:00 AM"|"Delek Us Holdings, Inc. (DK) rated Focus Stock  with price target $44 by Howard Weil"|"Howard Weil rated Focus Stock Delek Us Holdings, Inc. (NYSE: DK) on 09/15/2014. Previously Howard Weil rated Market Outperform Delek Us Holdings, Inc. (NYSE: DK) on 01/17/2012., when the stock price was $12.39. Since then, Delek Us Holdings, Inc. has gained 175.54% as of 09/15/2014's recent price of $34.14. If you would have followed the previous Howard Weil's recommendation on DK, you would have gained 175.54% of your investment in 972 days.
Rated Date: 9/15/2014 8:25:00 AM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=yBSLZnL6HnU:KhBSV9iQCeM:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=yBSLZnL6HnU:KhBSV9iQCeM:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/yBSLZnL6HnU/Gains-Stock-143741-DK> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Howard Weil rated Focus Stock Delek Us Holdings, Inc. (NYSE: DK) on 09/15/2014. Previously Howard Weil rated Market Outperform Delek Us Holdings, Inc. (NYSE: DK) on 01/17/2012., when the stock price was $12.39. Since then, Delek Us Holdings, Inc. has gained 175.54% as of 09/15/2014's recent price of $34.14.</br> If you would have followed the previous Howard Weil's recommendation on DK, you would have gained 175.54% of your investment in 972 days.<br />Rated Date: 9/15/2014 8:25:00 AM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=yBSLZnL6HnU:KhBSV9iQCeM:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=yBSLZnL6HnU:KhBSV9iQCeM:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=yBSLZnL6HnU:KhBSV9iQCeM:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/yBSLZnL6HnU/Gains-Stock-143741-DK"">View article...</A></p></body></html>"
|"Deutsche Bank"||"9/15/2014 2:25:00 PM"|"Express-1 Expedited Solutions (XPO) rated Buy  with price target $43 by Deutsche Bank"|"Deutsche Bank rated Buy Express-1 Expedited Solutions (NYSE: XPO) on 09/15/2014. Previously Deutsche Bank rated Buy Express-1 Expedited Solutions (NYSE: XPO) on 04/02/2012., when the stock price was $17.09. Since then, Express-1 Expedited Solutions has gained 122.47% as of 09/15/2014's recent price of $38.02. If you would have followed the previous Deutsche Bank's recommendation on XPO, you would have gained 122.46% of your investment in 896 days.
Rated Date: 9/15/2014 2:25:00 PM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=9Il2v76-YqE:zLvPuRScamo:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=9Il2v76-YqE:zLvPuRScamo:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/9Il2v76-YqE/Gains-Stock-143750-XPO> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Deutsche Bank rated Buy Express-1 Expedited Solutions (NYSE: XPO) on 09/15/2014. Previously Deutsche Bank rated Buy Express-1 Expedited Solutions (NYSE: XPO) on 04/02/2012., when the stock price was $17.09. Since then, Express-1 Expedited Solutions has gained 122.47% as of 09/15/2014's recent price of $38.02.</br> If you would have followed the previous Deutsche Bank's recommendation on XPO, you would have gained 122.46% of your investment in 896 days.<br />Rated Date: 9/15/2014 2:25:00 PM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=9Il2v76-YqE:zLvPuRScamo:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=9Il2v76-YqE:zLvPuRScamo:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=9Il2v76-YqE:zLvPuRScamo:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/9Il2v76-YqE/Gains-Stock-143750-XPO"">View article...</A></p></body></html>"
