"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"Canaccord Genuity"||"9/11/2014 11:25:00 AM"|"E2Open Inc (NASDAQ: EOPN) reiterated to Buy with price target $16 by Canaccord Genuity"|"Canaccord Genuity reiterated E2Open Inc (NASDAQ: EOPN) to Buy with price target $16. Previously, Canaccord Genuity rated E2Open Inc (NASDAQ: EOPN) to Buy with price target $28 on 01/10/2014, when the stock price was valued at $23.94. Since then, E2Open Inc's stock price has lost 54% as of 09/11/2014's recent price of $10.91. If you had followed Canaccord Genuity's previous recommendation on EOPN, you would have lost 54% of your investment in 244 days.
Rated Date: 9/11/2014 11:25:00 AM	


View article... <http://www.gainerstoday.com/article-143688> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Canaccord Genuity reiterated E2Open Inc (NASDAQ: EOPN) to Buy with price target $16. Previously, Canaccord Genuity rated E2Open Inc (NASDAQ: EOPN) to Buy with price target $28  on 01/10/2014, when the stock price was valued at $23.94. Since then, E2Open Inc's stock price has  lost 54% as of 09/11/2014's recent price of $10.91.</br> If you had followed Canaccord Genuity's previous recommendation on EOPN, you would have lost 54% of your investment in 244 days.<br />Rated Date: 9/11/2014 11:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143688"">View article...</A></p></body></html>"
|"Canaccord Genuity"||"9/11/2014 11:25:00 AM"|"Intel Corporation (NASDAQ: INTC) reiterated to Hold with price target $35 by Canaccord Genuity"|"Canaccord Genuity reiterated Intel Corporation (NASDAQ: INTC) to Hold with price target $35. Previously Canaccord Genuity reiterated Intel Corporation (NASDAQ: INTC) to Hold with price target $29 on 06/10/2014, when the stock price was $28.24. Since then, Intel Corporation's stock price has gained 23% as of 09/11/2014's recent price of $34.72.
Rated Date: 9/11/2014 11:25:00 AM	


View article... <http://www.gainerstoday.com/article-143687> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Canaccord Genuity reiterated Intel Corporation (NASDAQ: INTC) to Hold with price target $35. Previously Canaccord Genuity reiterated Intel Corporation (NASDAQ: INTC) to Hold with price target $29  on 06/10/2014, when the stock price was $28.24. Since then, Intel Corporation's stock price has  gained 23% as of 09/11/2014's recent price of $34.72.<br />Rated Date: 9/11/2014 11:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143687"">View article...</A></p></body></html>"
|"Howard Weil"||"9/11/2014 9:25:00 AM"|"U.S. Silica Holdings Inc. (NYSE: SLCA) reiterated to Sector Outperform with price target $77 by Howard Weil"|"Howard Weil reiterated U.S. Silica Holdings Inc. (NYSE: SLCA) to Sector Outperform with price target $77. Previously, Howard Weil rated U.S. Silica Holdings Inc. (NYSE: SLCA) to Sector Outperform with price target $42 on 10/22/2013, when the stock price was valued at $34.67.
Rated Date: 9/11/2014 9:25:00 AM	


View article... <http://www.gainerstoday.com/article-143684> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Howard Weil reiterated U.S. Silica Holdings Inc. (NYSE: SLCA) to Sector Outperform with price target $77. Previously, Howard Weil rated U.S. Silica Holdings Inc. (NYSE: SLCA) to Sector Outperform with price target $42  on 10/22/2013, when the stock price was valued at $34.67.<br />Rated Date: 9/11/2014 9:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143684"">View article...</A></p></body></html>"
|"Wunderlich"||"9/11/2014 8:25:00 AM"|"Cypress Energy Partners L.P. (NYSE: CELP) reiterated to Buy with price target $29 by Wunderlich"|"Wunderlich reiterated Cypress Energy Partners L.P. (NYSE: CELP) to Buy with price target $29. Previously Wunderlich rated Buy with price target $29 Cypress Energy Partners L.P. (NYSE: CELP) on 02/11/2014, when the stock price was $23.48.
Rated Date: 9/11/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143681> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Wunderlich reiterated Cypress Energy Partners L.P. (NYSE: CELP) to Buy with price target $29. Previously Wunderlich rated Buy with price target $29 Cypress Energy Partners L.P. (NYSE: CELP) on 02/11/2014, when the stock price was $23.48.<br />Rated Date: 9/11/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143681"">View article...</A></p></body></html>"
|"Stifel"||"9/11/2014 8:25:00 AM"|"MEDIVATION INC (NASDAQ: MDVN) reiterated to Buy with price target $112 by Stifel"|"Stifel reiterated MEDIVATION INC (NASDAQ: MDVN) to Buy with price target $112. Previously Stifel reiterated MEDIVATION INC (NASDAQ: MDVN) to Buy with price target $81 on 05/22/2014, when the stock price was $69.09.
Rated Date: 9/11/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143679> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Stifel reiterated MEDIVATION INC (NASDAQ: MDVN) to Buy with price target $112. Previously Stifel reiterated MEDIVATION INC (NASDAQ: MDVN) to Buy with price target $81  on 05/22/2014, when the stock price was $69.09.<br />Rated Date: 9/11/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143679"">View article...</A></p></body></html>"
|"Stifel"||"9/11/2014 8:25:00 AM"|"The Whitewave Foods Company (NYSE: WWAV) reiterated to Buy with price target $41 by Stifel"|"Stifel reiterated The Whitewave Foods Company (NYSE: WWAV) to Buy with price target $41. Stifel rated The Whitewave Foods Company (NYSE: WWAV) to Buy with price target $25 on 12/10/2013, when the price was $23.37. 
Rated Date: 9/11/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143678> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Stifel reiterated The Whitewave Foods Company (NYSE: WWAV) to Buy with price target $41. Stifel rated The Whitewave Foods Company (NYSE: WWAV) to Buy with price target $25  on 12/10/2013, when the price was $23.37. <br />Rated Date: 9/11/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143678"">View article...</A></p></body></html>"
|"Argus"||"9/11/2014 8:25:00 AM"|"The Mcgraw-Hill Companies Inc. (NYSE: MHFI) reiterated to Buy with price target $95 by Argus"|"Argus reiterated The Mcgraw-Hill Companies Inc. (NYSE: MHFI) to Buy with price target $95. Previously, Argus rated The Mcgraw-Hill Companies Inc. (NYSE: MHFI) to Buy with price target $92 on 06/24/2014, when the stock price was valued at $82.95.
Rated Date: 9/11/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143676> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Argus reiterated The Mcgraw-Hill Companies Inc. (NYSE: MHFI) to Buy with price target $95. Previously, Argus rated The Mcgraw-Hill Companies Inc. (NYSE: MHFI) to Buy with price target $92  on 06/24/2014, when the stock price was valued at $82.95.<br />Rated Date: 9/11/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143676"">View article...</A></p></body></html>"
|"Deutsche Bank"||"9/12/2014 2:25:00 PM"|"LULULEMON ATHLETICA INC (NASDAQ: LULU) reiterated to Hold with price target $40 by Deutsche Bank"|"
Rated Date: 9/12/2014 2:25:00 PM	


View article... <http://www.gainerstoday.com/article-143728> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><br />Rated Date: 9/12/2014 2:25:00 PM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143728"">View article...</A></p></body></html>"
|"UBS"||"9/12/2014 12:25:00 PM"|"American Electric Power Company, Inc. (NYSE: AEP) reiterated to Neutral with price target $56 by UBS"|"UBS reiterated American Electric Power Company, Inc. (NYSE: AEP) to Neutral with price target $56. Previously UBS reiterated American Electric Power Company, Inc. (NYSE: AEP) to Neutral with price target $45 on 08/22/2013, when the stock price was $42.55. Since then, American Electric Power Company, Inc.'s stock price has gained 24% as of 09/12/2014's recent price of $52.87.
Rated Date: 9/12/2014 12:25:00 PM	


View article... <http://www.gainerstoday.com/article-143727> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>UBS reiterated American Electric Power Company, Inc. (NYSE: AEP) to Neutral with price target $56. Previously UBS reiterated American Electric Power Company, Inc. (NYSE: AEP) to Neutral with price target $45  on 08/22/2013, when the stock price was $42.55. Since then, American Electric Power Company, Inc.'s stock price has  gained 24% as of 09/12/2014's recent price of $52.87.<br />Rated Date: 9/12/2014 12:25:00 PM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143727"">View article...</A></p></body></html>"
|"UBS"||"9/12/2014 12:25:00 PM"|"LULULEMON ATHLETICA INC (NASDAQ: LULU) reiterated to Neutral with price target $44 by UBS"|"UBS reiterated LULULEMON ATHLETICA INC (NASDAQ: LULU) to Neutral with price target $44 with today's price of $45.41. UBS rated LULULEMON ATHLETICA INC (NASDAQ: LULU) to Neutral with price target $66 on 12/13/2013, when the price was $59.01. LULULEMON ATHLETICA INC's stock price lost 23% since then. 
Rated Date: 9/12/2014 12:25:00 PM	


View article... <http://www.gainerstoday.com/article-143726> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>UBS reiterated LULULEMON ATHLETICA INC (NASDAQ: LULU) to Neutral with price target $44 with today's price of $45.41. UBS rated LULULEMON ATHLETICA INC (NASDAQ: LULU) to Neutral with price target $66  on 12/13/2013, when the price was $59.01. LULULEMON ATHLETICA INC's stock price lost 23% since then. <br />Rated Date: 9/12/2014 12:25:00 PM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143726"">View article...</A></p></body></html>"
|"UBS"||"9/12/2014 12:25:00 PM"|"Dollar Tree Stores, Inc. (NASDAQ: DLTR) reiterated to Buy with price target $68 by UBS"|"UBS reiterated Dollar Tree Stores, Inc. (NASDAQ: DLTR) to Buy with price target $68. Previously, UBS rated Dollar Tree Stores, Inc. (NASDAQ: DLTR) to Buy with price target $65 on 11/19/2010, when the stock price was valued at $26.97. Since then, Dollar Tree Stores, Inc.'s stock price has gained 108% as of 09/12/2014's recent price of $55.97. If you had followed UBS's previous recommendation on DLTR, you would have gained 108% of your investment in 1393 days.
Rated Date: 9/12/2014 12:25:00 PM	


View article... <http://www.gainerstoday.com/article-143724> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>UBS reiterated Dollar Tree Stores, Inc. (NASDAQ: DLTR) to Buy with price target $68. Previously, UBS rated Dollar Tree Stores, Inc. (NASDAQ: DLTR) to Buy with price target $65  on 11/19/2010, when the stock price was valued at $26.97. Since then, Dollar Tree Stores, Inc.'s stock price has  gained 108% as of 09/12/2014's recent price of $55.97.</br> If you had followed UBS's previous recommendation on DLTR, you would have gained 108% of your investment in 1393 days.<br />Rated Date: 9/12/2014 12:25:00 PM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143724"">View article...</A></p></body></html>"
|"Miller Tabak"||"9/12/2014 10:25:00 AM"|"Cracker Barrel Old Country Store Inc. (NASDAQ: CBRL) reiterated to Buy with price target $111 by Miller Tabak"|"Miller Tabak reiterated Cracker Barrel Old Country Store Inc. (NASDAQ: CBRL) to Buy with price target $111. Previously Miller Tabak reiterated Cracker Barrel Old Country Store Inc. (NASDAQ: CBRL) to Buy with price target $114 on 01/31/2014, when the stock price was $99.01. Since then, Cracker Barrel Old Country Store Inc.'s stock price has gained 4% as of 09/12/2014's recent price of $103.11. If you would have followed the previous Miller Tabak's recommendation on CBRL, you would have gained 4% of your investment in 224 days.
Rated Date: 9/12/2014 10:25:00 AM	


View article... <http://www.gainerstoday.com/article-143719> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Miller Tabak reiterated Cracker Barrel Old Country Store Inc. (NASDAQ: CBRL) to Buy with price target $111. Previously Miller Tabak reiterated Cracker Barrel Old Country Store Inc. (NASDAQ: CBRL) to Buy with price target $114  on 01/31/2014, when the stock price was $99.01. Since then, Cracker Barrel Old Country Store Inc.'s stock price has  gained 4% as of 09/12/2014's recent price of $103.11.</br> If you would have followed the previous Miller Tabak's recommendation on CBRL, you would have gained 4% of your investment in 224 days.<br />Rated Date: 9/12/2014 10:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143719"">View article...</A></p></body></html>"
|"DA Davidson"||"9/12/2014 9:25:00 AM"|"Rackspace Hosting  Inc. (NYSE: RAX) reiterated to Neutral with price target $40 by DA Davidson"|"DA Davidson reiterated Rackspace Hosting Inc. (NYSE: RAX) to Neutral with price target $40. Previously, DA Davidson rated Rackspace Hosting Inc. (NYSE: RAX) to Neutral on 07/15/2014, when the stock price was valued at $31.69.
Rated Date: 9/12/2014 9:25:00 AM	


View article... <http://www.gainerstoday.com/article-143716> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>DA Davidson reiterated Rackspace Hosting  Inc. (NYSE: RAX) to Neutral with price target $40. Previously, DA Davidson rated Rackspace Hosting  Inc. (NYSE: RAX) to Neutral   on 07/15/2014, when the stock price was valued at $31.69.<br />Rated Date: 9/12/2014 9:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143716"">View article...</A></p></body></html>"
|"DA Davidson"||"9/12/2014 9:25:00 AM"|"Greenbrier Companies, Inc.  (NYSE: GBX) reiterated to Buy with price target $85 by DA Davidson"|"DA Davidson reiterated Greenbrier Companies, Inc. (NYSE: GBX) to Buy with price target $85. Previously DA Davidson reiterated Greenbrier Companies, Inc. (NYSE: GBX) to Buy with price target $75 on 07/03/2014, when the stock price was $67.29.
Rated Date: 9/12/2014 9:25:00 AM	


View article... <http://www.gainerstoday.com/article-143715> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>DA Davidson reiterated Greenbrier Companies, Inc.  (NYSE: GBX) to Buy with price target $85. Previously DA Davidson reiterated Greenbrier Companies, Inc.  (NYSE: GBX) to Buy with price target $75  on 07/03/2014, when the stock price was $67.29.<br />Rated Date: 9/12/2014 9:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143715"">View article...</A></p></body></html>"
|"Stifel"||"9/12/2014 9:25:00 AM"|"Express-1 Expedited Solutions (NYSE: XPO) reiterated to Buy with price target $45 by Stifel"|"Stifel reiterated Express-1 Expedited Solutions (NYSE: XPO) to Buy with price target $45. Stifel rated Express-1 Expedited Solutions (NYSE: XPO) to Buy with price target $31 on 02/07/2014, when the price was $25.85. 
Rated Date: 9/12/2014 9:25:00 AM	


View article... <http://www.gainerstoday.com/article-143714> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Stifel reiterated Express-1 Expedited Solutions (NYSE: XPO) to Buy with price target $45. Stifel rated Express-1 Expedited Solutions (NYSE: XPO) to Buy with price target $31  on 02/07/2014, when the price was $25.85. <br />Rated Date: 9/12/2014 9:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143714"">View article...</A></p></body></html>"
|"DA Davidson"||"9/12/2014 9:25:00 AM"|"LULULEMON ATHLETICA INC (NASDAQ: LULU) reiterated to Neutral with price target $49 by DA Davidson"|"DA Davidson reiterated LULULEMON ATHLETICA INC (NASDAQ: LULU) to Neutral with price target $49. Previously DA Davidson rated Neutral with price target $44 LULULEMON ATHLETICA INC (NASDAQ: LULU) on 08/28/2014, when the stock price was $40.57.
Rated Date: 9/12/2014 9:25:00 AM	


View article... <http://www.gainerstoday.com/article-143713> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>DA Davidson reiterated LULULEMON ATHLETICA INC (NASDAQ: LULU) to Neutral with price target $49. Previously DA Davidson rated Neutral with price target $44 LULULEMON ATHLETICA INC (NASDAQ: LULU) on 08/28/2014, when the stock price was $40.57.<br />Rated Date: 9/12/2014 9:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143713"">View article...</A></p></body></html>"
|"Wunderlich"||"9/12/2014 8:25:00 AM"|"CONTINENTAL RESOURCES INC (NYSE: CLR) reiterated to Hold with price target $80 by Wunderlich"|"Wunderlich reiterated CONTINENTAL RESOURCES INC (NYSE: CLR) to Hold with price target $80. Previously Wunderlich rated Hold with price target $95 CONTINENTAL RESOURCES INC (NYSE: CLR) on 08/12/2013, when the stock price was $94.91.
Rated Date: 9/12/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143709> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Wunderlich reiterated CONTINENTAL RESOURCES INC (NYSE: CLR) to Hold with price target $80. Previously Wunderlich rated Hold with price target $95 CONTINENTAL RESOURCES INC (NYSE: CLR) on 08/12/2013, when the stock price was $94.91.<br />Rated Date: 9/12/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143709"">View article...</A></p></body></html>"
|"Topeka Capital Markets"||"9/12/2014 8:25:00 AM"|"Palo Alto Networks Inc. (NYSE: PANW) reiterated to Buy with price target $120 by Topeka Capital Markets"|"Topeka Capital Markets reiterated Palo Alto Networks Inc. (NYSE: PANW) to Buy with price target $120. Previously, Topeka Capital Markets rated Palo Alto Networks Inc. (NYSE: PANW) to Buy with price target $100 on 09/10/2014, when the stock price was valued at $93.77.
Rated Date: 9/12/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143708> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Topeka Capital Markets reiterated Palo Alto Networks Inc. (NYSE: PANW) to Buy with price target $120. Previously, Topeka Capital Markets rated Palo Alto Networks Inc. (NYSE: PANW) to Buy with price target $100  on 09/10/2014, when the stock price was valued at $93.77.<br />Rated Date: 9/12/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143708"">View article...</A></p></body></html>"
|"Oppenheimer"||"9/12/2014 8:25:00 AM"|"Chesapeake Energy Corporation (NYSE: CHK) reiterated to Outperform with price target $30 by Oppenheimer"|"Oppenheimer reiterated Chesapeake Energy Corporation (NYSE: CHK) to Outperform with price target $30. Previously Oppenheimer reiterated Chesapeake Energy Corporation (NYSE: CHK) to Outperform with price target $40 on 02/25/2011, when the stock price was $34.62.
Rated Date: 9/12/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143707> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Oppenheimer reiterated Chesapeake Energy Corporation (NYSE: CHK) to Outperform with price target $30. Previously Oppenheimer reiterated Chesapeake Energy Corporation (NYSE: CHK) to Outperform with price target $40  on 02/25/2011, when the stock price was $34.62.<br />Rated Date: 9/12/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143707"">View article...</A></p></body></html>"
|"Howard Weil"||"9/15/2014 8:25:00 AM"|"Delek Us Holdings, Inc. (NYSE: DK) reiterated to Focus Stock with price target $44 by Howard Weil"|"Howard Weil reiterated Delek Us Holdings, Inc. (NYSE: DK) to Focus Stock with price target $44. Previously Howard Weil rated Focus Stock with price target $36 Delek Us Holdings, Inc. (NYSE: DK) on 07/28/2014, when the stock price was $29.74.
Rated Date: 9/15/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143741> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Howard Weil reiterated Delek Us Holdings, Inc. (NYSE: DK) to Focus Stock with price target $44. Previously Howard Weil rated Focus Stock with price target $36 Delek Us Holdings, Inc. (NYSE: DK) on 07/28/2014, when the stock price was $29.74.<br />Rated Date: 9/15/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143741"">View article...</A></p></body></html>"
|"Needham"||"9/15/2014 8:25:00 AM"|"Jds Uniphase Corporation (NASDAQ: JDSU) reiterated to Buy with price target $16 by Needham"|"Needham reiterated Jds Uniphase Corporation (NASDAQ: JDSU) to Buy with price target $16. Previously Needham reiterated Jds Uniphase Corporation (NASDAQ: JDSU) to Buy with price target $18 on 07/22/2013, when the stock price was $15.19.
Rated Date: 9/15/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143739> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Needham reiterated Jds Uniphase Corporation (NASDAQ: JDSU) to Buy with price target $16. Previously Needham reiterated Jds Uniphase Corporation (NASDAQ: JDSU) to Buy with price target $18  on 07/22/2013, when the stock price was $15.19.<br />Rated Date: 9/15/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143739"">View article...</A></p></body></html>"
|"RBC Capital Mkts"||"9/15/2014 8:25:00 AM"|"Hub Group, Inc. (NASDAQ: HUBG) reiterated to Sector Perform with price target $40 by RBC Capital Mkts"|"RBC Capital Mkts reiterated Hub Group, Inc. (NASDAQ: HUBG) to Sector Perform with price target $40. RBC Capital Mkts rated Hub Group, Inc. (NASDAQ: HUBG) to Sector Perform with price target $41 on 01/29/2014, when the price was $41.73. 
Rated Date: 9/15/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143738> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts reiterated Hub Group, Inc. (NASDAQ: HUBG) to Sector Perform with price target $40. RBC Capital Mkts rated Hub Group, Inc. (NASDAQ: HUBG) to Sector Perform with price target $41  on 01/29/2014, when the price was $41.73. <br />Rated Date: 9/15/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143738"">View article...</A></p></body></html>"
|"B. Riley & Co"||"9/15/2014 8:25:00 AM"|"Imax Corporation (NYSE: IMAX) reiterated to Buy with price target $39 by B. Riley & Co"|"B. Riley & Co reiterated Imax Corporation (NYSE: IMAX) to Buy with price target $39. Previously B. Riley & Co rated Buy with price target $35.50 Imax Corporation (NYSE: IMAX) on 09/25/2013, when the stock price was $28.90.
Rated Date: 9/15/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143737> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>B. Riley & Co reiterated Imax Corporation (NYSE: IMAX) to Buy with price target $39. Previously B. Riley & Co rated Buy with price target $35.50 Imax Corporation (NYSE: IMAX) on 09/25/2013, when the stock price was $28.90.<br />Rated Date: 9/15/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143737"">View article...</A></p></body></html>"
|"Canaccord Genuity"||"9/15/2014 10:25:00 AM"|"CONTINENTAL RESOURCES INC (NYSE: CLR) reiterated to Buy with price target $92 by Canaccord Genuity"|"Canaccord Genuity reiterated CONTINENTAL RESOURCES INC (NYSE: CLR) to Buy with price target $92. Previously, Canaccord Genuity rated CONTINENTAL RESOURCES INC (NYSE: CLR) to Buy with price target $107 on 10/11/2012, when the stock price was valued at $79.50. Since then, CONTINENTAL RESOURCES INC's stock price has lost 8% as of 09/15/2014's recent price of $73.44. If you had followed Canaccord Genuity's previous recommendation on CLR, you would have lost 8% of your investment in 704 days.
Rated Date: 9/15/2014 10:25:00 AM	


View article... <http://www.gainerstoday.com/article-143744> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Canaccord Genuity reiterated CONTINENTAL RESOURCES INC (NYSE: CLR) to Buy with price target $92. Previously, Canaccord Genuity rated CONTINENTAL RESOURCES INC (NYSE: CLR) to Buy with price target $107  on 10/11/2012, when the stock price was valued at $79.50. Since then, CONTINENTAL RESOURCES INC's stock price has  lost 8% as of 09/15/2014's recent price of $73.44.</br> If you had followed Canaccord Genuity's previous recommendation on CLR, you would have lost 8% of your investment in 704 days.<br />Rated Date: 9/15/2014 10:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143744"">View article...</A></p></body></html>"
|"Canaccord Genuity"||"9/15/2014 10:25:00 AM"|"Idexx Laboratories, Inc. (NASDAQ: IDXX) reiterated to Buy with price target $139 by Canaccord Genuity"|"Canaccord Genuity reiterated Idexx Laboratories, Inc. (NASDAQ: IDXX) to Buy with price target $139. Previously Canaccord Genuity reiterated Idexx Laboratories, Inc. (NASDAQ: IDXX) to Buy with price target $148 on 06/24/2014, when the stock price was $134.38. Since then, Idexx Laboratories, Inc.'s stock price has lost 10% as of 09/15/2014's recent price of $121.12. If you would have followed the previous Canaccord Genuity's recommendation on IDXX, you would have lost 10% of your investment in 83 days.
Rated Date: 9/15/2014 10:25:00 AM	


View article... <http://www.gainerstoday.com/article-143743> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Canaccord Genuity reiterated Idexx Laboratories, Inc. (NASDAQ: IDXX) to Buy with price target $139. Previously Canaccord Genuity reiterated Idexx Laboratories, Inc. (NASDAQ: IDXX) to Buy with price target $148  on 06/24/2014, when the stock price was $134.38. Since then, Idexx Laboratories, Inc.'s stock price has  lost 10% as of 09/15/2014's recent price of $121.12.</br> If you would have followed the previous Canaccord Genuity's recommendation on IDXX, you would have lost 10% of your investment in 83 days.<br />Rated Date: 9/15/2014 10:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143743"">View article...</A></p></body></html>"
