"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"Paul Quintaro"||"2/5/2014 3:37:47 PM"|"UPDATE: Citi Upgraded Waddell & Reed, Inc From Neutral To Buy; Raises PT From $66 to $76"|"In a research note published earlier Wednesday, Citi upgraded Waddell & Reed, Inc (NYSE: WDR <http://www.benzinga.com/stock/wdr#NYSE> ) from Neutral to Buy and raised ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/Nc4OU8u3OWs> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/Nc4OU8u3OWs/update-citi-upgraded-waddell-reed-inc-from-neutral-to-bu> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a research note published earlier Wednesday, Citi upgraded Waddell &amp; Reed, Inc (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/wdr#NYSE"">WDR</a>) from Neutral to Buy and raised ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/Nc4OU8u3OWs"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/Nc4OU8u3OWs/update-citi-upgraded-waddell-reed-inc-from-neutral-to-bu"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"2/6/2014 10:31:03 AM"|"UPDATE: Bank of America Upgrades Booz Allen Hamilton on Defensive Cyber Play"|"In a report published Thursday, Bank of America analyst Ronald J. Epstein upgraded the rating on Booz Allen Hamilton (NYSE: BAH <http://www.benzinga.com/stock/bah#NYSE> ) from Neutral to Buy, and reiterated the $22.00 price target.

In the report, Bank of America noted, ìWe upgrade ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/TR4gqDzIpFU> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/TR4gqDzIpFU/update-bank-of-america-upgrades-booz-allen-hamilton-on-d> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Thursday, Bank of America analyst Ronald J. Epstein upgraded the rating on <strong>Booz Allen Hamilton</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/bah#NYSE"">BAH</a>) from Neutral to Buy, and reiterated the $22.00 price target.</p>  <p>In the report, Bank of America noted, ‚ÄúWe upgrade ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/TR4gqDzIpFU"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/TR4gqDzIpFU/update-bank-of-america-upgrades-booz-allen-hamilton-on-d"">View article...</A></p></body></html>"
|"Paul Quintaro"||"2/6/2014 10:25:14 AM"|"EARLIER: Intelsat S.A. Upgraded From Market Perform to Outperform at Wells Fargo"|"Intelsat S.A.(NYSE: I <http://www.benzinga.com/stock/i#NYSE> ) upgraded From Market Perform to Outperform at Wells Fargo.

Posted Thursday in a research note, analyst Analyst Andrew Spinola said, ""Our ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/4s5F4uy_RSE> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/4s5F4uy_RSE/earlier-intelsat-s-a-upgraded-from-market-perform-to-out> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Intelsat S.A.(NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/i#NYSE"">I</a>) upgraded From Market Perform to Outperform at Wells Fargo.</p>  <p>Posted Thursday in a research note, analyst Analyst Andrew Spinola said, ""Our ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/4s5F4uy_RSE"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/4s5F4uy_RSE/earlier-intelsat-s-a-upgraded-from-market-perform-to-out"">View article...</A></p></body></html>"
|"Paul Quintaro"||"2/6/2014 9:58:51 AM"|"UPDATE: Wells Fargo Upgrades Coty Inc. from Market Perform to Outperform"|"Wells Fargo earlier upgraded Coty Inc. (NASDAQ: COTY <http://www.benzinga.com/stock/coty#NASDAQ> ) from Market Perform to Outperform.

In Thursday's research note, Wells Fargo's Ferra sees Q2 results as likely representing the bottom for Coty, and the ending of eroding demand, ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/ffA8yKJ6ViE> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/ffA8yKJ6ViE/update-wells-fargo-upgrades-coty-inc-from-market-perform-to-outperform> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Wells Fargo earlier upgraded Coty Inc. (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/coty#NASDAQ"">COTY</a>) from Market Perform to Outperform.</p>  <p>In Thursday&#039;s research note, Wells Fargo&#039;s Ferra sees Q2 results as likely representing the bottom for Coty, and the ending of eroding demand, ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/ffA8yKJ6ViE"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/ffA8yKJ6ViE/update-wells-fargo-upgrades-coty-inc-from-market-perform-to-outperform"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"2/6/2014 7:53:32 AM"|"UPDATE: Credit Suisse Upgrades Compass Minerals International as Underperform Stance is No Longer Warranted"|"In a report published Thursday, Credit Suisse analyst Christopher S. Parkinson upgraded the rating on Compass Minerals International (NYSE: CMP <http://www.benzinga.com/stock/cmp#NYSE> ) from Underperform to Neutral, and raised the price target from $68.00 to $88.00.

In the report, Credit Suisse noted, ìDue to the strong winter weather patterns ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/7nBEx802N5I> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/7nBEx802N5I/update-credit-suisse-upgrades-compass-minerals-internati> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Thursday, Credit Suisse analyst Christopher S. Parkinson upgraded the rating on <strong>Compass Minerals International</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/cmp#NYSE"">CMP</a>) from Underperform to Neutral, and raised the price target from $68.00 to $88.00.</p>  <p>In the report, Credit Suisse noted, ‚ÄúDue to the strong winter weather patterns ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/7nBEx802N5I"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/7nBEx802N5I/update-credit-suisse-upgrades-compass-minerals-internati"">View article...</A></p></body></html>"
|"Monica Gerson"||"2/6/2014 7:52:49 AM"|"Benzinga's Top Upgrades"|"Analysts at Goldman Sachs upgraded Lennar (NYSE: LEN <http://www.benzinga.com/stock/len#NYSE> ) from ìneutralî to ìbuy.î The price target for Lennar has been raised from $38 to $48. Lennar's shares closed at $39.58 yesterday.

HSBC upgraded Carnival (NYSE: CCL <http://www.benzinga.com/stock/ccl#NYSE> ) ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/q7mSsIaKIeg> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/q7mSsIaKIeg/benzingas-top-upgrades> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at Goldman Sachs upgraded Lennar (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/len#NYSE"">LEN</a>) from ‚Äúneutral‚Äù to ‚Äúbuy.‚Äù The price target for Lennar has been raised from $38 to $48. Lennar&#039;s shares closed at $39.58 yesterday.</p>  <p>HSBC upgraded Carnival (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/ccl#NYSE"">CCL</a>) ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/q7mSsIaKIeg"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/q7mSsIaKIeg/benzingas-top-upgrades"">View article...</A></p></body></html>"
|"Paul Quintaro"||"2/6/2014 11:10:17 AM"|"UPDATE: Goldman Sacks Upgraded Lennar Corporation From Neutral to Conviction Buy, PT Raised to $48"|"Goldman Sachs upgraded Lennar Corporation (NYSE: LEN <http://www.benzinga.com/stock/len#NYSE> ) from Neutral to Conviction Buy and raised the price target from $38 to $48. 

In Thursdays research note, analyst Eli ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/k5fakA9bX88> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/k5fakA9bX88/update-goldman-sacks-upgraded-lennar-corporation-from-ne> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Goldman Sachs upgraded Lennar Corporation (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/len#NYSE"">LEN</a>) from Neutral to Conviction Buy and raised the price target from $38 to $48.  </p>  <p>In Thursdays research note, analyst Eli ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/k5fakA9bX88"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/k5fakA9bX88/update-goldman-sacks-upgraded-lennar-corporation-from-ne"">View article...</A></p></body></html>"
|"Paul Quintaro"||"2/6/2014 12:49:59 PM"|"UPDATE: BMO Capital Upgrades Southwestern Energy to Outperform"|"BMO Capital Upgrades Southwestern Energy (NYSE: SWN <http://www.benzinga.com/stock/swn#NYSE> ) from Market Perform to Outperform and raises its price target to $50.

In Thursdays note analyst Dan McSpirit highlights some reasons for his upgrade, he ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/hel3lmM8RIQ> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/hel3lmM8RIQ/update-bmo-capital-upgrades-southwestern-energy-to-outpe> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>BMO Capital Upgrades Southwestern Energy (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/swn#NYSE"">SWN</a>) from Market Perform to Outperform and raises its price target to $50.</p>  <p>In Thursdays note analyst Dan McSpirit highlights some reasons for his upgrade, he ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/hel3lmM8RIQ"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/hel3lmM8RIQ/update-bmo-capital-upgrades-southwestern-energy-to-outpe"">View article...</A></p></body></html>"
|"Paul Quintaro"||"2/7/2014 11:29:36 AM"|"WEX Inc. Shares Slightly Higher as JP Morgan Upgrades to Neutral"|"Wex INC (NYSE: WEX <http://www.benzinga.com/stock/wex#NYSE> ) was upgraded from Underweight to Neutral and the price target was raised from $90 to $95 in a research note published Friday by J.P. Morgan.

The note ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/xJLonRZKBQg> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/xJLonRZKBQg/wex-inc-shares-slightly-higher-as-jp-morgan-upgrades-to-> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Wex INC (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/wex#NYSE"">WEX</a>) was upgraded from Underweight to Neutral and the price target was raised from $90 to $95 in a research note published Friday by J.P. Morgan.</p>  <p>The note ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/xJLonRZKBQg"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/xJLonRZKBQg/wex-inc-shares-slightly-higher-as-jp-morgan-upgrades-to-"">View article...</A></p></body></html>"
|"Erika Janowicz"||"2/7/2014 9:39:33 AM"|"UPDATE: Shares of Sagent Pharmaceuticals Respond to Bank of America's Upgrade"|"In a report published Friday, Bank of America Merrill Lynch analyst Gregg Gilbert upgraded Sagent Pharmaceuticals (NASDAQ: SGNT <http://www.benzinga.com/stock/sgnt#NASDAQ> ) from Neutral to Buy and lowered the price target from $26.00 to $25.00 noting favorable risk-reward on the stock's pullback.

Gilbert commented on the limited downside if Sagent's quarterly performance remains consistent and no new negatives develop. The analyst noted that shares could improve over the next twelve months ìwith (1) the stock at a much lower level, (2) better clarity around the ìbaseî business following several decent quarters, and (3) investors ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/goOfj543xRs> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/goOfj543xRs/update-shares-of-sagent-pharmaceuticals-respond-to-bank-> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Friday, Bank of America Merrill Lynch analyst Gregg Gilbert upgraded <b>Sagent Pharmaceuticals</b> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/sgnt#NASDAQ"">SGNT</a>) from Neutral to Buy and lowered the price target from $26.00 to $25.00 noting favorable risk-reward on the stock&#039;s pullback.</p>  <p>Gilbert commented on the limited downside if Sagent&#039;s quarterly performance remains consistent and no new negatives develop.  The analyst noted that shares could improve over the next twelve months ‚Äúwith (1) the stock at a much lower level, (2) better clarity around the ‚Äúbase‚Äù business following several decent quarters, and (3) investors ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/goOfj543xRs"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/goOfj543xRs/update-shares-of-sagent-pharmaceuticals-respond-to-bank-"">View article...</A></p></body></html>"
|"Paul Quintaro"||"2/7/2014 8:54:29 AM"|"UPDATE: Piper Jaffray Upgraded MWI Veterinary Supply From Neutral To Overweight; Raised PT $188"|"In a research note published Firday, Piper Jaffray upgraded MWI Veterinary Supply (NASDAQ: MWI <http://www.benzinga.com/stock/mwi#NASDAQ> ) from Neutral to Overweight and its price target was ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/AvCmrUCD0KA> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/AvCmrUCD0KA/update-piper-jaffray-upgraded-mwi-veterinary-supply-from> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a research note published Firday, Piper Jaffray upgraded MWI Veterinary Supply (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/mwi#NASDAQ"">MWI</a>) from Neutral to Overweight and its price target was ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/AvCmrUCD0KA"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/AvCmrUCD0KA/update-piper-jaffray-upgraded-mwi-veterinary-supply-from"">View article...</A></p></body></html>"
|"Ben Deng"||"2/7/2014 8:31:28 AM"|"UPDATE: JP Morgan Upgrades Kellogg, But Lowers PT Following Recent Earnings Report"|"In a report published Friday, JP Morgan analyst Ken Goldman upgraded Kellogg (NYSE: K <http://www.benzinga.com/stock/k#NYSE> ) from Underperform to Neutral but lowered the price target from $58 to $55. Goldman remained cautious. Although Kellogg has managed to increase short-term performance, Goldman was ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/7j6zm0KXzW4> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/7j6zm0KXzW4/update-jp-morgan-upgrades-kellogg-but-lowers-pt-followin> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Friday, JP Morgan analyst Ken Goldman upgraded <b>Kellogg</b> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/k#NYSE"">K</a>) from Underperform to Neutral but lowered the price target from $58 to $55. Goldman remained cautious. Although Kellogg has managed to increase short-term performance, Goldman was ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/7j6zm0KXzW4"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/7j6zm0KXzW4/update-jp-morgan-upgrades-kellogg-but-lowers-pt-followin"">View article...</A></p></body></html>"
|"Ben Deng"||"2/7/2014 8:06:21 AM"|"UPDATE: JP Morgan Upgrades Towers Watson Following Impressive 2Q14 Results"|"In a report published Friday, JP Morgan analyst Jeffrey Volshteyn upgraded Towers Watson (NYSE: TW <http://www.benzinga.com/stock/tw#NYSE> ) from Neutral to Overweight and raise the price target from $105 to $120. TW reported 2Q14 EPS to be on the higher end due to increased cost efficiencies. Volshteyn expects deceleration of growth ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/JUwRk1husbM> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/JUwRk1husbM/update-jp-morgan-upgrades-towers-watson-following-impres> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Friday, JP Morgan analyst Jeffrey Volshteyn upgraded <b>Towers Watson</b> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/tw#NYSE"">TW</a>) from Neutral to Overweight and raise the price target from $105 to $120. TW reported 2Q14 EPS to be on the higher end due to increased cost efficiencies. Volshteyn expects deceleration of growth ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/JUwRk1husbM"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/JUwRk1husbM/update-jp-morgan-upgrades-towers-watson-following-impres"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"2/7/2014 8:00:59 AM"|"UPDATE: Wunderlich Securities Upgrades American Capital Mortgage Investment Following Solid 4Q13 EPS Report"|"In a report published Friday, Wunderlich Securities analyst Merrill Ross upgraded the rating on American Capital Mortgage Investment (NASDAQ: MTGE <http://www.benzinga.com/stock/mtge#NASDAQ> ) from Hold to Buy, and reiterated the $21.50 price target.

In the report, Wunderlich Securities noted, ìAmerican Capital Mortgage (MTGE) reported core 4Q13 EPS of $0.69, beating our estimate and more than covering ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/ZcmfZVU-QMg> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/ZcmfZVU-QMg/update-wunderlich-securities-upgrades-american-capital-m> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Friday, Wunderlich Securities analyst Merrill Ross upgraded the rating on <strong>American Capital Mortgage Investment</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/mtge#NASDAQ"">MTGE</a>) from Hold to Buy, and reiterated the $21.50 price target.</p>  <p>In the report, Wunderlich Securities noted, ‚ÄúAmerican Capital Mortgage (MTGE) reported core 4Q13 EPS of $0.69, beating our estimate and more than covering ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/ZcmfZVU-QMg"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/ZcmfZVU-QMg/update-wunderlich-securities-upgrades-american-capital-m"">View article...</A></p></body></html>"
|"Monica Gerson"||"2/7/2014 7:30:22 AM"|"Benzinga's Top Upgrades"|"JP Morgan upgraded Kellogg Company (NYSE: K <http://www.benzinga.com/stock/k#NYSE> ) from ìneutralî to ìoverweight.î The price target for Kellogg has been raised from $58 to $55. Kellogg's shares closed at $57.74 yesterday.

Analysts at Piper Jaffray upgraded MWI Veterinary Supply (NASDAQ: ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/ihhoG19eR0w> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/ihhoG19eR0w/benzingas-top-upgrades> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>JP Morgan upgraded Kellogg Company (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/k#NYSE"">K</a>) from ‚Äúneutral‚Äù to ‚Äúoverweight.‚Äù The price target for Kellogg has been raised from $58 to $55. Kellogg&#039;s shares closed at $57.74 yesterday.</p>  <p>Analysts at Piper Jaffray upgraded MWI Veterinary Supply (NASDAQ: ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/ihhoG19eR0w"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/ihhoG19eR0w/benzingas-top-upgrades"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"2/10/2014 8:46:31 AM"|"UPDATE: Bank of America Upgrades Red Robin Gourmet Burgers as Premium Valuation is Warranted"|"In a report published Monday, Bank of America analyst Joseph T. Buckley upgraded the rating on Red Robin Gourmet Burgers (NASDAQ: RRGB <http://www.benzinga.com/stock/rrgb#NASDAQ> ) from Underperform to Buy, and reiterated the $80.00 price target.

In the report, Bank of America noted, ìWe are upgrading our rating on RRGB shares from Underperform to Buy and are ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/i7Pp90CU-Sg> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/i7Pp90CU-Sg/update-bank-of-america-upgrades-red-robin-gourmet-burger> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Monday, Bank of America analyst Joseph T. Buckley upgraded the rating on <strong>Red Robin Gourmet Burgers</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/rrgb#NASDAQ"">RRGB</a>) from Underperform to Buy, and reiterated the $80.00 price target.</p>  <p>In the report, Bank of America noted, ‚ÄúWe are upgrading our rating on RRGB shares from Underperform to Buy and are ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/i7Pp90CU-Sg"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/i7Pp90CU-Sg/update-bank-of-america-upgrades-red-robin-gourmet-burger"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"2/10/2014 7:52:36 AM"|"UPDATE: Credit Suisse Upgrades Cheniere Energy as Risk/Reward Has Shifted to Upside"|"In a report published Monday, Credit Suisse analyst Abhiram Rajendran upgraded the rating on Cheniere Energy (NYSE: LNG <http://www.benzinga.com/stock/lng#NYSE> ) from Neutral to Outperform, and raised the price target from $48.00 to $50.00.

In the ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/oMH7bYkh5S0> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/oMH7bYkh5S0/update-credit-suisse-upgrades-cheniere-energy-as-riskrew> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Monday, Credit Suisse analyst Abhiram Rajendran upgraded the rating on <strong>Cheniere Energy</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/lng#NYSE"">LNG</a>) from Neutral to Outperform, and raised the price target from $48.00 to $50.00.</p>  <p>In the ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/oMH7bYkh5S0"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/oMH7bYkh5S0/update-credit-suisse-upgrades-cheniere-energy-as-riskrew"">View article...</A></p></body></html>"
|"Ben Deng"||"2/10/2014 7:51:02 AM"|"UPDATE: Morgan Stanley Upgrades American Express on New OptBlue Program"|"In a report published Monday, Morgan Stanley analyst Betsy Graseck upgraded American Express (NYSE: AXP <http://www.benzinga.com/stock/axp#NYSE> ) from Neutral to Overweight and raised the price target from $90 to $100. ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/W7IpW5TYI5o> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/W7IpW5TYI5o/update-morgan-stanley-upgrades-american-express-on-new-o> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Monday, Morgan Stanley analyst Betsy Graseck upgraded <b>American Express</b> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/axp#NYSE"">AXP</a>) from Neutral to Overweight and raised the price target from $90 to $100. ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/W7IpW5TYI5o"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/W7IpW5TYI5o/update-morgan-stanley-upgrades-american-express-on-new-o"">View article...</A></p></body></html>"
